D,Num_s0.05,New_s0.05,Num_s0.10,New_s0.10,Num_s0.15,New_s0.15,Num_s0.20,New_s0.20,Num_s0.25,New_s0.25
5.56000000e+00,4.78324209e-02,7.41770134e-02,5.93994401e-02,9.42666636e-02,6.45630160e-02,1.04062199e-01,6.79075865e-02,1.10378429e-01,6.99250218e-02,1.14998641e-01
5.58000000e+00,4.68840798e-02,7.30372560e-02,5.82243742e-02,9.28518667e-02,6.32869458e-02,1.02519732e-01,6.65661548e-02,1.08756590e-01,6.85441864e-02,1.13320412e-01
5.60000000e+00,4.59541768e-02,7.19158088e-02,5.70720702e-02,9.14594165e-02,6.20355579e-02,1.01001424e-01,6.52506464e-02,1.07160005e-01,6.71900220e-02,1.11668197e-01
5.62000000e+00,4.50423577e-02,7.08123620e-02,5.59420934e-02,9.00889387e-02,6.08083819e-02,9.95068713e-02,6.39605680e-02,1.05588253e-01,6.58620213e-02,1.10041562e-01
5.64000000e+00,4.41482750e-02,6.97266116e-02,5.48340171e-02,8.87400658e-02,5.96049562e-02,9.80356786e-02,6.26954354e-02,1.04040922e-01,6.45596866e-02,1.08440085e-01
5.66000000e+00,4.32715877e-02,6.86582588e-02,5.37474228e-02,8.74124369e-02,5.84248278e-02,9.65874574e-02,6.14547735e-02,1.02517608e-01,6.32825293e-02,1.06863349e-01
5.68000000e+00,4.24119612e-02,6.76070101e-02,5.26818995e-02,8.61056974e-02,5.72675522e-02,9.51618261e-02,6.02381159e-02,1.01017912e-01,6.20300701e-02,1.05310946e-01
5.70000000e+00,4.15690673e-02,6.65725776e-02,5.16370443e-02,8.48194993e-02,5.61326932e-02,9.37584099e-02,5.90450049e-02,9.95414441e-02,6.08018384e-02,1.03782474e-01
5.72000000e+00,4.07425841e-02,6.55546782e-02,5.06124616e-02,8.35535004e-02,5.50198227e-02,9.23768407e-02,5.78749916e-02,9.80878208e-02,5.95973726e-02,1.02277539e-01
5.74000000e+00,3.99321955e-02,6.45530340e-02,4.96077633e-02,8.23073650e-02,5.39285205e-02,9.10167569e-02,5.67276353e-02,9.66566649e-02,5.84162195e-02,1.00795753e-01
5.76000000e+00,3.91375916e-02,6.35673720e-02,4.86225684e-02,8.10807630e-02,5.28583746e-02,8.96778034e-02,5.56025034e-02,9.52476062e-02,5.72579344e-02,9.93367357e-02
5.78000000e+00,3.83584684e-02,6.25974241e-02,4.76565035e-02,7.98733704e-02,5.18089803e-02,8.83596312e-02,5.44991716e-02,9.38602812e-02,5.61220811e-02,9.79001140e-02
5.80000000e+00,3.75945276e-02,6.16429269e-02,4.67092017e-02,7.86848689e-02,5.07799408e-02,8.70618977e-02,5.34172235e-02,9.24943326e-02,5.50082313e-02,9.64855205e-02
5.82000000e+00,3.68454765e-02,6.07036219e-02,4.57803034e-02,7.75149457e-02,4.97708666e-02,8.57842663e-02,5.23562503e-02,9.11494094e-02,5.39159648e-02,9.50925944e-02
5.84000000e+00,3.61110279e-02,5.97792548e-02,4.48694554e-02,7.63632935e-02,4.87813755e-02,8.45264061e-02,5.13158511e-02,8.98251671e-02,5.28448693e-02,9.37209815e-02
5.86000000e+00,3.53909002e-02,5.88695762e-02,4.39763115e-02,7.52296106e-02,4.78110925e-02,8.32879923e-02,5.02956324e-02,8.85212669e-02,5.17945401e-02,9.23703337e-02
5.88000000e+00,3.46848170e-02,5.79743409e-02,4.31005318e-02,7.41136006e-02,4.68596495e-02,8.20687057e-02,4.92952080e-02,8.72373760e-02,5.07645802e-02,9.10403091e-02
5.90000000e+00,3.39925074e-02,5.70933079e-02,4.22417828e-02,7.30149721e-02,4.59266857e-02,8.08682328e-02,4.83141990e-02,8.59731677e-02,4.97545999e-02,8.97305716e-02
5.92000000e+00,3.33137053e-02,5.62262408e-02,4.13997374e-02,7.19334391e-02,4.50118465e-02,7.96862654e-02,4.73522336e-02,8.47283208e-02,4.87642169e-02,8.84407913e-02
5.94000000e+00,3.26481499e-02,5.53729071e-02,4.05740745e-02,7.08687203e-02,4.41147845e-02,7.85225008e-02,4.64089470e-02,8.35025198e-02,4.77930561e-02,8.71706438e-02
5.96000000e+00,3.19955852e-02,5.45330785e-02,3.97644793e-02,6.98205396e-02,4.32351585e-02,7.73766418e-02,4.54839813e-02,8.22954546e-02,4.68407493e-02,8.59198104e-02
5.98000000e+00,3.13557603e-02,5.37065307e-02,3.89706428e-02,6.87886255e-02,4.23726339e-02,7.62483960e-02,4.45769852e-02,8.11068207e-02,4.59069353e-02,8.46879781e-02
6.00000000e+00,3.07284287e-02,5.28930432e-02,3.81922616e-02,6.77727115e-02,4.15268822e-02,7.51374764e-02,4.36876141e-02,7.99363187e-02,4.49912596e-02,8.34748392e-02
6.02000000e+00,3.01133490e-02,5.20923997e-02,3.74290386e-02,6.67725355e-02,4.06975814e-02,7.40436008e-02,4.28155298e-02,7.87836545e-02,4.40933745e-02,8.22800915e-02
6.04000000e+00,2.95102842e-02,5.13043873e-02,3.66806817e-02,6.57878402e-02,3.98844152e-02,7.29664921e-02,4.19604005e-02,7.76485392e-02,4.32129388e-02,8.11034379e-02
6.06000000e+00,2.89190016e-02,5.05287971e-02,3.59469047e-02,6.48183725e-02,3.90870736e-02,7.19058778e-02,4.11219006e-02,7.65306888e-02,4.23496176e-02,7.99445864e-02
6.08000000e+00,2.83392735e-02,4.97654238e-02,3.52274267e-02,6.38638840e-02,3.83052522e-02,7.08614904e-02,4.02997107e-02,7.54298243e-02,4.15030824e-02,7.88032503e-02
6.10000000e+00,2.77708759e-02,4.90140655e-02,3.45219722e-02,6.29241303e-02,3.75386524e-02,6.98330667e-02,3.94935175e-02,7.43456713e-02,4.06730108e-02,7.76791477e-02
6.12000000e+00,2.72135895e-02,4.82745242e-02,3.38302708e-02,6.19988715e-02,3.67869814e-02,6.88203483e-02,3.87030134e-02,7.32779605e-02,3.98590865e-02,7.65720014e-02
6.14000000e+00,2.66671991e-02,4.75466048e-02,3.31520573e-02,6.10878718e-02,3.60499518e-02,6.78230813e-02,3.79278966e-02,7.22264270e-02,3.90609994e-02,7.54815393e-02
6.16000000e+00,2.61314935e-02,4.68301162e-02,3.24870714e-02,6.01908992e-02,3.53272815e-02,6.68410159e-02,3.71678714e-02,7.11908105e-02,3.82784448e-02,7.44074939e-02
6.18000000e+00,2.56062656e-02,4.61248702e-02,3.18350579e-02,5.93077262e-02,3.46186941e-02,6.58739068e-02,3.64226471e-02,7.01708552e-02,3.75111241e-02,7.33496020e-02
6.20000000e+00,2.50913123e-02,4.54306820e-02,3.11957664e-02,5.84381289e-02,3.39239180e-02,6.49215130e-02,3.56919388e-02,6.91663097e-02,3.67587442e-02,7.23076054e-02
6.22000000e+00,2.45864343e-02,4.47473701e-02,3.05689513e-02,5.75818871e-02,3.32426870e-02,6.39835974e-02,3.49754671e-02,6.81769269e-02,3.60210175e-02,7.12812499e-02
6.24000000e+00,2.40914362e-02,4.40747559e-02,2.99543714e-02,5.67387849e-02,3.25747400e-02,6.30599272e-02,3.42729577e-02,6.72024640e-02,3.52976620e-02,7.02702858e-02
6.26000000e+00,2.36061262e-02,4.34126641e-02,2.93517904e-02,5.59086095e-02,3.19198206e-02,6.21502734e-02,3.35841415e-02,6.62426823e-02,3.45884008e-02,6.92744678e-02
6.28000000e+00,2.31303163e-02,4.27609223e-02,2.87609764e-02,5.50911523e-02,3.12776775e-02,6.12544111e-02,3.29087545e-02,6.52973470e-02,3.38929624e-02,6.82935547e-02
6.30000000e+00,2.26638221e-02,4.21193613e-02,2.81817018e-02,5.42862080e-02,3.06480640e-02,6.03721192e-02,3.22465378e-02,6.43662278e-02,3.32110804e-02,6.73273093e-02
6.32000000e+00,2.22064627e-02,4.14878145e-02,2.76137435e-02,5.34935748e-02,3.00307382e-02,5.95031802e-02,3.15972373e-02,6.34490977e-02,3.25424935e-02,6.63754985e-02
6.34000000e+00,2.17580606e-02,4.08661185e-02,2.70568824e-02,5.27130544e-02,2.94254628e-02,5.86473805e-02,3.09606037e-02,6.25457341e-02,3.18869452e-02,6.54378933e-02
6.36000000e+00,2.13184418e-02,4.02541124e-02,2.65109039e-02,5.19444519e-02,2.88320048e-02,5.78045101e-02,3.03363925e-02,6.16559179e-02,3.12441839e-02,6.45142684e-02
6.38000000e+00,2.08874355e-02,3.96516382e-02,2.59755973e-02,5.11875757e-02,2.82501359e-02,5.69743625e-02,2.97243638e-02,6.07794337e-02,3.06139629e-02,6.36044024e-02
6.40000000e+00,2.04648744e-02,3.90585407e-02,2.54507558e-02,5.04422375e-02,2.76796321e-02,5.61567349e-02,2.91242824e-02,5.99160699e-02,2.99960402e-02,6.27080776e-02
6.42000000e+00,2.00505943e-02,3.84746672e-02,2.49361769e-02,4.97082522e-02,2.71202733e-02,5.53514277e-02,2.85359173e-02,5.90656184e-02,2.93901781e-02,6.18250802e-02
6.44000000e+00,1.96444340e-02,3.78998678e-02,2.44316615e-02,4.89854377e-02,2.65718442e-02,5.45582447e-02,2.79590421e-02,5.82278746e-02,2.87961436e-02,6.09551996e-02
6.46000000e+00,1.92462357e-02,3.73339950e-02,2.39370148e-02,4.82736154e-02,2.60341330e-02,5.37769933e-02,2.73934347e-02,5.74026375e-02,2.82137083e-02,6.00982292e-02
6.48000000e+00,1.88558444e-02,3.67769040e-02,2.34520453e-02,4.75726092e-02,2.55069324e-02,5.30074838e-02,2.68388770e-02,5.65897093e-02,2.76426479e-02,5.92539655e-02
6.50000000e+00,1.84731080e-02,3.62284521e-02,2.29765653e-02,4.68822463e-02,2.49900388e-02,5.22495299e-02,2.62951553e-02,5.57888956e-02,2.70827424e-02,5.84222087e-02
6.52000000e+00,1.80978777e-02,3.56884996e-02,2.25103908e-02,4.62023568e-02,2.44832526e-02,5.15029485e-02,2.57620600e-02,5.50000054e-02,2.65337761e-02,5.76027622e-02
6.54000000e+00,1.77300073e-02,3.51569086e-02,2.20533413e-02,4.55327736e-02,2.39863778e-02,5.07675594e-02,2.52393852e-02,5.42228506e-02,2.59955372e-02,5.67954327e-02
6.56000000e+00,1.73693533e-02,3.46335440e-02,2.16052395e-02,4.48733324e-02,2.34992225e-02,5.00431856e-02,2.47269291e-02,5.34572467e-02,2.54678182e-02,5.60000303e-02
6.58000000e+00,1.70157752e-02,3.41182728e-02,2.11659119e-02,4.42238718e-02,2.30215981e-02,4.93296529e-02,2.42244939e-02,5.27030119e-02,2.49504154e-02,5.52163681e-02
6.60000000e+00,1.66691352e-02,3.36109643e-02,2.07351879e-02,4.35842330e-02,2.25533198e-02,4.86267902e-02,2.37318853e-02,5.19599676e-02,2.44431289e-02,5.44442624e-02
6.62000000e+00,1.63292979e-02,3.31114899e-02,2.03129005e-02,4.29542600e-02,2.20942063e-02,4.79344291e-02,2.32489129e-02,5.12279382e-02,2.39457628e-02,5.36835325e-02
6.64000000e+00,1.59961308e-02,3.26197233e-02,1.98988857e-02,4.23337992e-02,2.16440797e-02,4.72524043e-02,2.27753899e-02,5.05067510e-02,2.34581249e-02,5.29340009e-02
6.66000000e+00,1.56695038e-02,3.21355404e-02,1.94929827e-02,4.17226998e-02,2.12027658e-02,4.65805529e-02,2.23111330e-02,4.97962362e-02,2.29800265e-02,5.21954928e-02
6.68000000e+00,1.53492894e-02,3.16588191e-02,1.90950339e-02,4.11208134e-02,2.07700932e-02,4.59187149e-02,2.18559623e-02,4.90962268e-02,2.25112827e-02,5.14678364e-02
6.70000000e+00,1.50353624e-02,3.11894393e-02,1.87048846e-02,4.05279942e-02,2.03458943e-02,4.52667330e-02,2.14097017e-02,4.84065587e-02,2.20517121e-02,5.07508630e-02
6.72000000e+00,1.47276002e-02,3.07272831e-02,1.83223831e-02,3.99440986e-02,1.99300043e-02,4.46244526e-02,2.09721782e-02,4.77270704e-02,2.16011367e-02,5.00444062e-02
6.74000000e+00,1.44258825e-02,3.02722345e-02,1.79473805e-02,3.93689858e-02,1.95222619e-02,4.39917214e-02,2.05432221e-02,4.70576031e-02,2.11593818e-02,4.93483028e-02
6.76000000e+00,1.41300912e-02,2.98241795e-02,1.75797309e-02,3.88025169e-02,1.91225088e-02,4.33683899e-02,2.01226670e-02,4.63980005e-02,2.07262764e-02,4.86623922e-02
6.78000000e+00,1.38401108e-02,2.93830058e-02,1.72192913e-02,3.82445556e-02,1.87305895e-02,4.27543109e-02,1.97103498e-02,4.57481093e-02,2.03016523e-02,4.79865162e-02
6.80000000e+00,1.35558276e-02,2.89486033e-02,1.68659212e-02,3.76949679e-02,1.83463517e-02,4.21493398e-02,1.93061103e-02,4.51077783e-02,1.98853450e-02,4.73205196e-02
6.82000000e+00,1.32771304e-02,2.85208637e-02,1.65194830e-02,3.71536219e-02,1.79696461e-02,4.15533342e-02,1.89097916e-02,4.44768590e-02,1.94771928e-02,4.66642495e-02
6.84000000e+00,1.30039101e-02,2.80996803e-02,1.61798416e-02,3.66203878e-02,1.76003260e-02,4.09661544e-02,1.85212397e-02,4.38552054e-02,1.90770372e-02,4.60175555e-02
6.86000000e+00,1.27360597e-02,2.76849483e-02,1.58468646e-02,3.60951383e-02,1.72382478e-02,4.03876625e-02,1.81403035e-02,4.32426737e-02,1.86847229e-02,4.53802899e-02
6.88000000e+00,1.24734743e-02,2.72765648e-02,1.55204222e-02,3.55777478e-02,1.68832705e-02,3.98177234e-02,1.77668348e-02,4.26391227e-02,1.83000973e-02,4.47523072e-02
6.90000000e+00,1.22160508e-02,2.68744285e-02,1.52003869e-02,3.50680930e-02,1.65352558e-02,3.92562038e-02,1.74006885e-02,4.20444135e-02,1.79230108e-02,4.41334644e-02
6.92000000e+00,1.19636885e-02,2.64784397e-02,1.48866338e-02,3.45660528e-02,1.61940681e-02,3.87029730e-02,1.70417220e-02,4.14584092e-02,1.75533170e-02,4.35236208e-02
6.94000000e+00,1.17162882e-02,2.60885006e-02,1.45790405e-02,3.40715077e-02,1.58595745e-02,3.81579020e-02,1.66897955e-02,4.08809754e-02,1.71908718e-02,4.29226381e-02
6.96000000e+00,1.14737531e-02,2.57045147e-02,1.42774867e-02,3.35843405e-02,1.55316445e-02,3.76208644e-02,1.63447720e-02,4.03119800e-02,1.68355342e-02,4.23303801e-02
6.98000000e+00,1.12359879e-02,2.53263875e-02,1.39818547e-02,3.31044359e-02,1.52101501e-02,3.70917354e-02,1.60065169e-02,3.97512927e-02,1.64871659e-02,4.17467129e-02
7.00000000e+00,1.10028992e-02,2.49540258e-02,1.36920289e-02,3.26316803e-02,1.48949660e-02,3.65703927e-02,1.56748986e-02,3.91987858e-02,1.61456311e-02,4.11715048e-02
7.02000000e+00,1.07743957e-02,2.45873381e-02,1.34078959e-02,3.21659621e-02,1.45859692e-02,3.60567157e-02,1.53497876e-02,3.86543333e-02,1.58107967e-02,4.06046263e-02
7.04000000e+00,1.05503875e-02,2.42262343e-02,1.31293447e-02,3.17071716e-02,1.42830388e-02,3.55505858e-02,1.50310571e-02,3.81178113e-02,1.54825323e-02,4.00459500e-02
7.06000000e+00,1.03307866e-02,2.38706259e-02,1.28562662e-02,3.12552009e-02,1.39860567e-02,3.50518865e-02,1.47185827e-02,3.75890982e-02,1.51607097e-02,3.94953503e-02
7.08000000e+00,1.01155068e-02,2.35204257e-02,1.25885535e-02,3.08099437e-02,1.36949067e-02,3.45605031e-02,1.44122425e-02,3.70680740e-02,1.48452034e-02,3.89527041e-02
7.10000000e+00,9.90446339e-03,2.31755483e-02,1.23261018e-02,3.03712956e-02,1.34094751e-02,3.40763227e-02,1.41119169e-02,3.65546211e-02,1.45358903e-02,3.84178900e-02
7.12000000e+00,9.69757348e-03,2.28359092e-02,1.20688084e-02,2.99391539e-02,1.31296502e-02,3.35992344e-02,1.38174884e-02,3.60486233e-02,1.42326496e-02,3.78907885e-02
7.14000000e+00,9.49475568e-03,2.25014259e-02,1.18165725e-02,2.95134175e-02,1.28553226e-02,3.31291290e-02,1.35288421e-02,3.55499666e-02,1.39353629e-02,3.73712822e-02
7.16000000e+00,9.29593021e-03,2.21720167e-02,1.15692951e-02,2.90939870e-02,1.25863848e-02,3.26658991e-02,1.32458651e-02,3.50585389e-02,1.36439140e-02,3.68592557e-02
7.18000000e+00,9.10101885e-03,2.18476016e-02,1.13268793e-02,2.86807647e-02,1.23227318e-02,3.22094391e-02,1.29684467e-02,3.45742297e-02,1.33581890e-02,3.63545951e-02
7.20000000e+00,8.90994488e-03,2.15281018e-02,1.10892302e-02,2.82736543e-02,1.20642601e-02,3.17596449e-02,1.26964785e-02,3.40969304e-02,1.30780762e-02,3.58571888e-02
7.22000000e+00,8.72263310e-03,2.12134399e-02,1.08562544e-02,2.78725613e-02,1.18108686e-02,3.13164145e-02,1.24298539e-02,3.36265342e-02,1.28034661e-02,3.53669266e-02
7.24000000e+00,8.53900975e-03,2.09035396e-02,1.06278605e-02,2.74773925e-02,1.15624580e-02,3.08796471e-02,1.21684686e-02,3.31629360e-02,1.25342511e-02,3.48837002e-02
7.26000000e+00,8.35900251e-03,2.05983260e-02,1.04039590e-02,2.70880565e-02,1.13189310e-02,3.04492439e-02,1.19122203e-02,3.27060322e-02,1.22703260e-02,3.44074032e-02
7.28000000e+00,8.18254047e-03,2.02977254e-02,1.01844618e-02,2.67044632e-02,1.10801920e-02,3.00251074e-02,1.16610086e-02,3.22557212e-02,1.20115874e-02,3.39379307e-02
7.30000000e+00,8.00955411e-03,2.00016653e-02,9.96928292e-03,2.63265239e-02,1.08461474e-02,2.96071418e-02,1.14147350e-02,3.18119028e-02,1.17579339e-02,3.34751796e-02
7.32000000e+00,7.83997525e-03,1.97100744e-02,9.75833767e-03,2.59541515e-02,1.06167055e-02,2.91952529e-02,1.11733031e-02,3.13744785e-02,1.15092663e-02,3.30190484e-02
7.34000000e+00,7.67373704e-03,1.94228825e-02,9.55154321e-03,2.55872603e-02,1.03917761e-02,2.87893481e-02,1.09366182e-02,3.09433513e-02,1.12654870e-02,3.25694373e-02
7.36000000e+00,7.51077393e-03,1.91400206e-02,9.34881827e-03,2.52257658e-02,1.01712711e-02,2.83893359e-02,1.07045874e-02,3.05184259e-02,1.10265006e-02,3.21262479e-02
7.38000000e+00,7.35102166e-03,1.88614210e-02,9.15008315e-03,2.48695851e-02,9.95510374e-03,2.79951268e-02,1.04771197e-02,3.00996085e-02,1.07922132e-02,3.16893836e-02
7.40000000e+00,7.19441720e-03,1.85870168e-02,8.95525969e-03,2.45186366e-02,9.74318923e-03,2.76066323e-02,1.02541258e-02,2.96868065e-02,1.05625330e-02,3.12587493e-02
7.42000000e+00,7.04089878e-03,1.83167425e-02,8.76427126e-03,2.41728398e-02,9.53544430e-03,2.72237655e-02,1.00355183e-02,2.92799293e-02,1.03373699e-02,3.08342512e-02
7.44000000e+00,6.89040581e-03,1.80505333e-02,8.57704272e-03,2.38321158e-02,9.33178732e-03,2.68464410e-02,9.82121127e-03,2.88788873e-02,1.01166356e-02,3.04157973e-02
7.46000000e+00,6.74287888e-03,1.77883258e-02,8.39350039e-03,2.34963868e-02,9.13213822e-03,2.64745746e-02,9.61112056e-03,2.84835926e-02,9.90024324e-03,3.00032970e-02
7.48000000e+00,6.59825975e-03,1.75300576e-02,8.21357200e-03,2.31655763e-02,8.93641852e-03,2.61080835e-02,9.40516362e-03,2.80939585e-02,9.68810800e-03,2.95966608e-02
7.50000000e+00,6.45649133e-03,1.72756670e-02,8.03718673e-03,2.28396089e-02,8.74455125e-03,2.57468862e-02,9.20325953e-03,2.77098999e-02,9.48014652e-03,2.91958011e-02
7.52000000e+00,6.31751760e-03,1.70250938e-02,7.86427509e-03,2.25184106e-02,8.55646093e-03,2.53909025e-02,9.00532891e-03,2.73313329e-02,9.27627707e-03,2.88006315e-02
7.54000000e+00,6.18128369e-03,1.67782783e-02,7.69476898e-03,2.22019086e-02,8.37207354e-03,2.50400537e-02,8.81129394e-03,2.69581749e-02,9.07641955e-03,2.84110668e-02
7.56000000e+00,6.04773575e-03,1.65351621e-02,7.52860160e-03,2.18900310e-02,8.19131653e-03,2.46942619e-02,8.62107832e-03,2.65903448e-02,8.88049539e-03,2.80270233e-02
7.58000000e+00,5.91682101e-03,1.62956876e-02,7.36570747e-03,2.15827074e-02,8.01411873e-03,2.43534509e-02,8.43460720e-03,2.62277626e-02,8.68842753e-03,2.76484187e-02
7.60000000e+00,5.78848774e-03,1.60597981e-02,7.20602237e-03,2.12798684e-02,7.84041036e-03,2.40175455e-02,8.25180722e-03,2.58703496e-02,8.50014043e-03,2.72751719e-02
7.62000000e+00,5.66268518e-03,1.58274380e-02,7.04948334e-03,2.09814455e-02,7.67012301e-03,2.36864716e-02,8.07260643e-03,2.55180285e-02,8.31556001e-03,2.69072030e-02
7.64000000e+00,5.53936361e-03,1.55985524e-02,6.89602863e-03,2.06873716e-02,7.50318959e-03,2.33601566e-02,7.89693427e-03,2.51707230e-02,8.13461365e-03,2.65444335e-02
7.66000000e+00,5.41847424e-03,1.53730875e-02,6.74559772e-03,2.03975804e-02,7.33954433e-03,2.30385286e-02,7.72472157e-03,2.48283582e-02,7.95723010e-03,2.61867862e-02
7.68000000e+00,5.29996927e-03,1.51509901e-02,6.59813126e-03,2.01120070e-02,7.17912271e-03,2.27215172e-02,7.55590050e-03,2.44908602e-02,7.78333953e-03,2.58341849e-02
7.70000000e+00,5.18380180e-03,1.49322081e-02,6.45357104e-03,1.98305872e-02,7.02186151e-03,2.24090530e-02,7.39040454e-03,2.41581565e-02,7.61287345e-03,2.54865546e-02
7.72000000e+00,5.06992588e-03,1.47166901e-02,6.31186001e-03,1.95532580e-02,6.86769870e-03,2.21010677e-02,7.22816848e-03,2.38301754e-02,7.44576472e-03,2.51438218e-02
7.74000000e+00,4.95829643e-03,1.45043857e-02,6.17294221e-03,1.92799574e-02,6.71657348e-03,2.17974940e-02,7.06912837e-03,2.35068467e-02,7.28194748e-03,2.48059137e-02
7.76000000e+00,4.84886927e-03,1.42952450e-02,6.03676279e-03,1.90106242e-02,6.56842623e-03,2.14982659e-02,6.91322151e-03,2.31881010e-02,7.12135719e-03,2.44727591e-02
7.78000000e+00,4.74160109e-03,1.40892193e-02,5.90326797e-03,1.87451985e-02,6.42319850e-03,2.12033182e-02,6.76038641e-03,2.28738702e-02,6.96393054e-03,2.41442875e-02
7.80000000e+00,4.63644939e-03,1.38862603e-02,5.77240500e-03,1.84836211e-02,6.28083297e-03,2.09125867e-02,6.61056280e-03,2.25640873e-02,6.80960544e-03,2.38204297e-02
7.82000000e+00,4.53337256e-03,1.36863208e-02,5.64412217e-03,1.82258337e-02,6.14127344e-03,2.06260085e-02,6.46369157e-03,2.22586860e-02,6.65832105e-03,2.35011177e-02
7.84000000e+00,4.43232975e-03,1.34893542e-02,5.51836880e-03,1.79717792e-02,6.00446481e-03,2.03435214e-02,6.31971475e-03,2.19576014e-02,6.51001768e-03,2.31862843e-02
7.86000000e+00,4.33328095e-03,1.32953146e-02,5.39509518e-03,1.77214012e-02,5.87035305e-03,2.00650643e-02,6.17857553e-03,2.16607696e-02,6.36463682e-03,2.28758635e-02
7.88000000e+00,4.23618690e-03,1.31041569e-02,5.27425255e-03,1.74746442e-02,5.73888519e-03,1.97905771e-02,6.04021819e-03,2.13681274e-02,6.22212111e-03,2.25697903e-02
7.90000000e+00,4.14100914e-03,1.29158368e-02,5.15579316e-03,1.72314535e-02,5.61000928e-03,1.95200005e-02,5.90458810e-03,2.10796129e-02,6.08241428e-03,2.22680008e-02
7.92000000e+00,4.04770994e-03,1.27303107e-02,5.03967013e-03,1.69917756e-02,5.48367441e-03,1.92532763e-02,5.77163169e-03,2.07951650e-02,5.94546117e-03,2.19704319e-02
7.94000000e+00,3.95625232e-03,1.25475354e-02,4.92583755e-03,1.67555574e-02,5.35983064e-03,1.89903471e-02,5.64129644e-03,2.05147236e-02,5.81120772e-03,2.16770216e-02
7.96000000e+00,3.86660002e-03,1.23674689e-02,4.81425037e-03,1.65227470e-02,5.23842902e-03,1.87311564e-02,5.51353087e-03,2.02382295e-02,5.67960089e-03,2.13877089e-02
7.98000000e+00,3.77871750e-03,1.21900694e-02,4.70486443e-03,1.62932931e-02,5.11942154e-03,1.84756487e-02,5.38828447e-03,1.99656246e-02,5.55058869e-03,2.11024336e-02
8.00000000e+00,3.69256991e-03,1.20152961e-02,4.59763645e-03,1.60671453e-02,5.00276116e-03,1.82237693e-02,5.26550776e-03,1.96968514e-02,5.42412015e-03,2.08211367e-02
8.02000000e+00,3.60812309e-03,1.18431087e-02,4.49252398e-03,1.58442539e-02,4.88840171e-03,1.79754641e-02,5.14515219e-03,1.94318536e-02,5.30014529e-03,2.05437597e-02
8.04000000e+00,3.52534352e-03,1.16734675e-02,4.38948540e-03,1.56245702e-02,4.77629797e-03,1.77306804e-02,5.02717017e-03,1.91705754e-02,5.17861510e-03,2.02702454e-02
8.06000000e+00,3.44419838e-03,1.15063336e-02,4.28847992e-03,1.54080459e-02,4.66640559e-03,1.74893657e-02,4.91151505e-03,1.89129623e-02,5.05948154e-03,2.00005374e-02
8.08000000e+00,3.36465547e-03,1.13416685e-02,4.18946753e-03,1.51946339e-02,4.55868106e-03,1.72514689e-02,4.79814108e-03,1.86589604e-02,4.94269750e-03,1.97345799e-02
8.10000000e+00,3.28668323e-03,1.11794345e-02,4.09240902e-03,1.49842875e-02,4.45308177e-03,1.70169392e-02,4.68700342e-03,1.84085166e-02,4.82821679e-03,1.94723182e-02
8.12000000e+00,3.21025070e-03,1.10195944e-02,3.99726593e-03,1.47769608e-02,4.34956589e-03,1.67857268e-02,4.57805808e-03,1.81615787e-02,4.71599413e-03,1.92136985e-02
8.14000000e+00,3.13532756e-03,1.08621116e-02,3.90400056e-03,1.45726087e-02,4.24809246e-03,1.65577828e-02,4.47126196e-03,1.79180953e-02,4.60598512e-03,1.89586676e-02
8.16000000e+00,3.06188406e-03,1.07069502e-02,3.81257597e-03,1.43711868e-02,4.14862128e-03,1.63330589e-02,4.36657277e-03,1.76780158e-02,4.49814623e-03,1.87071733e-02
8.18000000e+00,2.98989105e-03,1.05540747e-02,3.72295590e-03,1.41726514e-02,4.05111296e-03,1.61115076e-02,4.26394908e-03,1.74412904e-02,4.39243477e-03,1.84591642e-02
8.20000000e+00,2.91931993e-03,1.04034503e-02,3.63510484e-03,1.39769593e-02,3.95552887e-03,1.58930820e-02,4.16335026e-03,1.72078699e-02,4.28880891e-03,1.82145895e-02
8.22000000e+00,2.85014268e-03,1.02550426e-02,3.54898795e-03,1.37840682e-02,3.86183115e-03,1.56777362e-02,4.06473646e-03,1.69777062e-02,4.18722762e-03,1.79733994e-02
8.24000000e+00,2.78233184e-03,1.01088179e-02,3.46457110e-03,1.35939364e-02,3.76998267e-03,1.54654247e-02,3.96806863e-03,1.67507516e-02,4.08765068e-03,1.77355448e-02
8.26000000e+00,2.71586045e-03,9.96474295e-03,3.38182080e-03,1.34065228e-02,3.67994703e-03,1.52561029e-02,3.87330848e-03,1.65269592e-02,3.99003864e-03,1.75009772e-02
8.28000000e+00,2.65070213e-03,9.82278503e-03,3.30070422e-03,1.32217869e-02,3.59168854e-03,1.50497269e-02,3.78041845e-03,1.63062830e-02,3.89435284e-03,1.72696491e-02
8.30000000e+00,2.58683097e-03,9.68291197e-03,3.22118921e-03,1.30396890e-02,3.50517221e-03,1.48462534e-02,3.68936175e-03,1.60886776e-02,3.80055539e-03,1.70415135e-02
8.32000000e+00,2.52422161e-03,9.54509208e-03,3.14324420e-03,1.28601898e-02,3.42036375e-03,1.46456398e-02,3.60010228e-03,1.58740982e-02,3.70860911e-03,1.68165242e-02
8.34000000e+00,2.46284916e-03,9.40929417e-03,3.06683827e-03,1.26832509e-02,3.33722952e-03,1.44478441e-02,3.51260467e-03,1.56625009e-02,3.61847757e-03,1.65946358e-02
