D,Num_z1.93,New_z1.93,Num_z3.87,New_z3.87,Num_z5.80,New_z5.80,Num_z7.74,New_z7.74,Num_z9.67,New_z9.67
5.54000000e+00,2.28971107e-01,2.23376570e-01,3.62534584e-01,3.60400556e-01,4.35615582e-01,4.48229261e-01,4.65485046e-01,4.97264636e-01,4.76219232e-01,5.24850730e-01
5.56000000e+00,2.26736955e-01,2.21036758e-01,3.59054160e-01,3.57074204e-01,4.31478325e-01,4.44603414e-01,4.61084466e-01,4.93630067e-01,4.71724715e-01,5.21260072e-01
5.58000000e+00,2.24523906e-01,2.18718873e-01,3.55605366e-01,3.53777642e-01,4.27377746e-01,4.41008527e-01,4.56722496e-01,4.90025362e-01,4.67269486e-01,5.17698173e-01
5.60000000e+00,2.22331779e-01,2.16422745e-01,3.52187953e-01,3.50510615e-01,4.23313573e-01,4.37444317e-01,4.52398855e-01,4.86450239e-01,4.62853262e-01,5.14164758e-01
5.62000000e+00,2.20160391e-01,2.14148207e-01,3.48801674e-01,3.47272870e-01,4.19285536e-01,4.33910503e-01,4.48113265e-01,4.82904421e-01,4.58475761e-01,5.10659556e-01
5.64000000e+00,2.18009563e-01,2.11895090e-01,3.45446283e-01,3.44064156e-01,4.15293363e-01,4.30406808e-01,4.43865447e-01,4.79387632e-01,4.54136702e-01,5.07182301e-01
5.66000000e+00,2.15879117e-01,2.09663229e-01,3.42121533e-01,3.40884224e-01,4.11336785e-01,4.26932957e-01,4.39655126e-01,4.75899600e-01,4.49835806e-01,5.03732726e-01
5.68000000e+00,2.13768874e-01,2.07452456e-01,3.38827182e-01,3.37732827e-01,4.07415536e-01,4.23488678e-01,4.35482026e-01,4.72440057e-01,4.45572795e-01,5.00310572e-01
5.70000000e+00,2.11678659e-01,2.05262606e-01,3.35562987e-01,3.34609719e-01,4.03529349e-01,4.20073701e-01,4.31345871e-01,4.69008737e-01,4.41347392e-01,4.96915579e-01
5.72000000e+00,2.09608296e-01,2.03093516e-01,3.32328705e-01,3.31514657e-01,3.99677957e-01,4.16687759e-01,4.27246389e-01,4.65605375e-01,4.37159321e-01,4.93547492e-01
5.74000000e+00,2.07557611e-01,2.00945021e-01,3.29124098e-01,3.28447400e-01,3.95861097e-01,4.13330589e-01,4.23183307e-01,4.62229712e-01,4.33008306e-01,4.90206057e-01
5.76000000e+00,2.05526431e-01,1.98816959e-01,3.25948925e-01,3.25407709e-01,3.92078506e-01,4.10001929e-01,4.19156354e-01,4.58881490e-01,4.28894074e-01,4.86891025e-01
5.78000000e+00,2.03514585e-01,1.96709167e-01,3.22802949e-01,3.22395346e-01,3.88329920e-01,4.06701519e-01,4.15165259e-01,4.55560454e-01,4.24816351e-01,4.83602149e-01
5.80000000e+00,2.01521902e-01,1.94621484e-01,3.19685934e-01,3.19410076e-01,3.84615081e-01,4.03429104e-01,4.11209755e-01,4.52266353e-01,4.20774867e-01,4.80339184e-01
5.82000000e+00,1.99548214e-01,1.92553750e-01,3.16597644e-01,3.16451665e-01,3.80933727e-01,4.00184430e-01,4.07289573e-01,4.48998937e-01,4.16769351e-01,4.77101888e-01
5.84000000e+00,1.97593351e-01,1.90505805e-01,3.13537845e-01,3.13519881e-01,3.77285601e-01,3.96967245e-01,4.03404446e-01,4.45757960e-01,4.12799533e-01,4.73890023e-01
5.86000000e+00,1.95657146e-01,1.88477491e-01,3.10506306e-01,3.10614495e-01,3.73670444e-01,3.93777301e-01,3.99554109e-01,4.42543177e-01,4.08865145e-01,4.70703353e-01
5.88000000e+00,1.93739435e-01,1.86468649e-01,3.07502793e-01,3.07735279e-01,3.70088002e-01,3.90614351e-01,3.95738297e-01,4.39354347e-01,4.04965920e-01,4.67541643e-01
5.90000000e+00,1.91840052e-01,1.84479122e-01,3.04527078e-01,3.04882006e-01,3.66538019e-01,3.87478152e-01,3.91956748e-01,4.36191231e-01,4.01101591e-01,4.64404662e-01
5.92000000e+00,1.89958834e-01,1.82508754e-01,3.01578930e-01,3.02054452e-01,3.63020241e-01,3.84368461e-01,3.88209198e-01,4.33053594e-01,3.97271895e-01,4.61292183e-01
5.94000000e+00,1.88095619e-01,1.80557390e-01,2.98658124e-01,2.99252395e-01,3.59534415e-01,3.81285040e-01,3.84495389e-01,4.29941201e-01,3.93476567e-01,4.58203978e-01
5.96000000e+00,1.86250245e-01,1.78624875e-01,2.95764432e-01,2.96475613e-01,3.56080292e-01,3.78227652e-01,3.80815058e-01,4.26853821e-01,3.89715344e-01,4.55139824e-01
5.98000000e+00,1.84422553e-01,1.76711055e-01,2.92897629e-01,2.93723888e-01,3.52657620e-01,3.75196062e-01,3.77167949e-01,4.23791226e-01,3.85987966e-01,4.52099501e-01
6.00000000e+00,1.82612383e-01,1.74815777e-01,2.90057493e-01,2.90997003e-01,3.49266150e-01,3.72190038e-01,3.73553804e-01,4.20753189e-01,3.82294173e-01,4.49082789e-01
6.02000000e+00,1.80819579e-01,1.72938890e-01,2.87243799e-01,2.88294742e-01,3.45905636e-01,3.69209350e-01,3.69972366e-01,4.17739486e-01,3.78633704e-01,4.46089473e-01
6.04000000e+00,1.79043984e-01,1.71080241e-01,2.84456329e-01,2.85616892e-01,3.42575831e-01,3.66253771e-01,3.66423381e-01,4.14749895e-01,3.75006303e-01,4.43119338e-01
6.06000000e+00,1.77285442e-01,1.69239681e-01,2.81694860e-01,2.82963240e-01,3.39276489e-01,3.63323075e-01,3.62906595e-01,4.11784197e-01,3.71411713e-01,4.40172173e-01
6.08000000e+00,1.75543800e-01,1.67417060e-01,2.78959177e-01,2.80333577e-01,3.36007367e-01,3.60417038e-01,3.59421755e-01,4.08842176e-01,3.67849678e-01,4.37247768e-01
6.10000000e+00,1.73818904e-01,1.65612229e-01,2.76249060e-01,2.77727693e-01,3.32768223e-01,3.57535440e-01,3.55968611e-01,4.05923616e-01,3.64319944e-01,4.34345916e-01
6.12000000e+00,1.72110602e-01,1.63825041e-01,2.73564294e-01,2.75145383e-01,3.29558814e-01,3.54678062e-01,3.52546912e-01,4.03028306e-01,3.60822259e-01,4.31466414e-01
6.14000000e+00,1.70418745e-01,1.62055348e-01,2.70904666e-01,2.72586441e-01,3.26378901e-01,3.51844687e-01,3.49156409e-01,4.00156034e-01,3.57356370e-01,4.28609057e-01
6.16000000e+00,1.68743182e-01,1.60303005e-01,2.68269961e-01,2.70050664e-01,3.23228246e-01,3.49035099e-01,3.45796854e-01,3.97306593e-01,3.53922026e-01,4.25773646e-01
6.18000000e+00,1.67083765e-01,1.58567866e-01,2.65659968e-01,2.67537850e-01,3.20106610e-01,3.46249087e-01,3.42468002e-01,3.94479777e-01,3.50518979e-01,4.22959982e-01
6.20000000e+00,1.65440347e-01,1.56849786e-01,2.63074476e-01,2.65047799e-01,3.17013758e-01,3.43486440e-01,3.39169608e-01,3.91675382e-01,3.47146981e-01,4.20167869e-01
6.22000000e+00,1.63812782e-01,1.55148623e-01,2.60513276e-01,2.62580311e-01,3.13949455e-01,3.40746950e-01,3.35901427e-01,3.88893207e-01,3.43805784e-01,4.17397114e-01
6.24000000e+00,1.62200924e-01,1.53464233e-01,2.57976161e-01,2.60135192e-01,3.10913466e-01,3.38030409e-01,3.32663217e-01,3.86133052e-01,3.40495143e-01,4.14647524e-01
6.26000000e+00,1.60604630e-01,1.51796475e-01,2.55462924e-01,2.57712245e-01,3.07905560e-01,3.35336614e-01,3.29454736e-01,3.83394719e-01,3.37214814e-01,4.11918909e-01
6.28000000e+00,1.59023757e-01,1.50145208e-01,2.52973359e-01,2.55311276e-01,3.04925506e-01,3.32665361e-01,3.26275745e-01,3.80678014e-01,3.33964554e-01,4.09211082e-01
6.30000000e+00,1.57458164e-01,1.48510291e-01,2.50507263e-01,2.52932094e-01,3.01973073e-01,3.30016451e-01,3.23126004e-01,3.77982743e-01,3.30744120e-01,4.06523856e-01
6.32000000e+00,1.55907710e-01,1.46891586e-01,2.48064433e-01,2.50574509e-01,2.99048035e-01,3.27389684e-01,3.20005277e-01,3.75308713e-01,3.27553272e-01,4.03857048e-01
6.34000000e+00,1.54372255e-01,1.45288953e-01,2.45644668e-01,2.48238331e-01,2.96150162e-01,3.24784863e-01,3.16913327e-01,3.72655737e-01,3.24391771e-01,4.01210476e-01
6.36000000e+00,1.52851662e-01,1.43702256e-01,2.43247768e-01,2.45923373e-01,2.93279230e-01,3.22201795e-01,3.13849919e-01,3.70023626e-01,3.21259379e-01,3.98583959e-01
6.38000000e+00,1.51345794e-01,1.42131358e-01,2.40873535e-01,2.43629449e-01,2.90435014e-01,3.19640285e-01,3.10814820e-01,3.67412196e-01,3.18155860e-01,3.95977320e-01
6.40000000e+00,1.49854513e-01,1.40576123e-01,2.38521771e-01,2.41356375e-01,2.87617292e-01,3.17100144e-01,3.07807797e-01,3.64821261e-01,3.15080977e-01,3.93390381e-01
6.42000000e+00,1.48377685e-01,1.39036416e-01,2.36192281e-01,2.39103969e-01,2.84825840e-01,3.14581180e-01,3.04828619e-01,3.62250640e-01,3.12034496e-01,3.90822970e-01
6.44000000e+00,1.46915177e-01,1.37512102e-01,2.33884870e-01,2.36872049e-01,2.82060439e-01,3.12083207e-01,3.01877057e-01,3.59700154e-01,3.09016186e-01,3.88274912e-01
6.46000000e+00,1.45466856e-01,1.36003049e-01,2.31599344e-01,2.34660435e-01,2.79320870e-01,3.09606040e-01,2.98952882e-01,3.57169624e-01,3.06025813e-01,3.85746038e-01
6.48000000e+00,1.44032589e-01,1.34509125e-01,2.29335512e-01,2.32468949e-01,2.76606914e-01,3.07149493e-01,2.96055867e-01,3.54658874e-01,3.03063149e-01,3.83236178e-01
6.50000000e+00,1.42612246e-01,1.33030197e-01,2.27093184e-01,2.30297415e-01,2.73918356e-01,3.04713386e-01,2.93185786e-01,3.52167729e-01,3.00127963e-01,3.80745165e-01
6.52000000e+00,1.41205698e-01,1.31566135e-01,2.24872169e-01,2.28145658e-01,2.71254979e-01,3.02297537e-01,2.90342415e-01,3.49696017e-01,2.97220029e-01,3.78272834e-01
6.54000000e+00,1.39812816e-01,1.30116810e-01,2.22672281e-01,2.26013503e-01,2.68616571e-01,2.99901767e-01,2.87525531e-01,3.47243566e-01,2.94339121e-01,3.75819020e-01
6.56000000e+00,1.38433473e-01,1.28682092e-01,2.20493332e-01,2.23900777e-01,2.66002918e-01,2.97525901e-01,2.84734911e-01,3.44810207e-01,2.91485012e-01,3.73383561e-01
6.58000000e+00,1.37067542e-01,1.27261852e-01,2.18335137e-01,2.21807311e-01,2.63413810e-01,2.95169762e-01,2.81970336e-01,3.42395773e-01,2.88657480e-01,3.70966297e-01
6.60000000e+00,1.35714897e-01,1.25855965e-01,2.16197513e-01,2.19732935e-01,2.60849037e-01,2.92833176e-01,2.79231586e-01,3.40000098e-01,2.85856302e-01,3.68567070e-01
6.62000000e+00,1.34375416e-01,1.24464303e-01,2.14080276e-01,2.17677480e-01,2.58308389e-01,2.90515972e-01,2.76518444e-01,3.37623017e-01,2.83081257e-01,3.66185722e-01
6.64000000e+00,1.33048973e-01,1.23086741e-01,2.11983245e-01,2.15640781e-01,2.55791661e-01,2.88217980e-01,2.73830692e-01,3.35264368e-01,2.80332125e-01,3.63822097e-01
6.66000000e+00,1.31735448e-01,1.21723155e-01,2.09906240e-01,2.13622670e-01,2.53298646e-01,2.85939029e-01,2.71168117e-01,3.32923990e-01,2.77608689e-01,3.61476042e-01
6.68000000e+00,1.30434718e-01,1.20373419e-01,2.07849083e-01,2.11622986e-01,2.50829140e-01,2.83678954e-01,2.68530503e-01,3.30601723e-01,2.74910731e-01,3.59147403e-01
6.70000000e+00,1.29146664e-01,1.19037412e-01,2.05811596e-01,2.09641564e-01,2.48382940e-01,2.81437589e-01,2.65917639e-01,3.28297409e-01,2.72238035e-01,3.56836032e-01
6.72000000e+00,1.27871167e-01,1.17715010e-01,2.03793603e-01,2.07678245e-01,2.45959844e-01,2.79214769e-01,2.63329313e-01,3.26010894e-01,2.69590387e-01,3.54541777e-01
6.74000000e+00,1.26608107e-01,1.16406094e-01,2.01794929e-01,2.05732868e-01,2.43559651e-01,2.77010332e-01,2.60765315e-01,3.23742021e-01,2.66967574e-01,3.52264491e-01
6.76000000e+00,1.25357369e-01,1.15110541e-01,1.99815400e-01,2.03805274e-01,2.41182163e-01,2.74824117e-01,2.58225438e-01,3.21490637e-01,2.64369384e-01,3.50004029e-01
6.78000000e+00,1.24118836e-01,1.13828233e-01,1.97854845e-01,2.01895307e-01,2.38827181e-01,2.72655964e-01,2.55709474e-01,3.19256592e-01,2.61795607e-01,3.47760244e-01
6.80000000e+00,1.22892393e-01,1.12559050e-01,1.95913092e-01,2.00002810e-01,2.36494509e-01,2.70505716e-01,2.53217217e-01,3.17039735e-01,2.59246035e-01,3.45532995e-01
6.82000000e+00,1.21677925e-01,1.11302875e-01,1.93989972e-01,1.98127630e-01,2.34183953e-01,2.68373216e-01,2.50748463e-01,3.14839917e-01,2.56720458e-01,3.43322138e-01
6.84000000e+00,1.20475320e-01,1.10059590e-01,1.92085316e-01,1.96269612e-01,2.31895319e-01,2.66258309e-01,2.48303008e-01,3.12656991e-01,2.54218672e-01,3.41127534e-01
6.86000000e+00,1.19284465e-01,1.08829079e-01,1.90198957e-01,1.94428605e-01,2.29628413e-01,2.64160842e-01,2.45880652e-01,3.10490811e-01,2.51740471e-01,3.38949044e-01
6.88000000e+00,1.18105249e-01,1.07611227e-01,1.88330730e-01,1.92604459e-01,2.27383045e-01,2.62080662e-01,2.43481193e-01,3.08341234e-01,2.49285651e-01,3.36786529e-01
6.90000000e+00,1.16937561e-01,1.06405918e-01,1.86480469e-01,1.90797023e-01,2.25159026e-01,2.60017618e-01,2.41104432e-01,3.06208115e-01,2.46854010e-01,3.34639854e-01
6.92000000e+00,1.15781293e-01,1.05213039e-01,1.84648012e-01,1.89006150e-01,2.22956167e-01,2.57971562e-01,2.38750172e-01,3.04091315e-01,2.44445347e-01,3.32508884e-01
6.94000000e+00,1.14636336e-01,1.04032476e-01,1.82833196e-01,1.87231693e-01,2.20774280e-01,2.55942346e-01,2.36418217e-01,3.01990693e-01,2.42059463e-01,3.30393485e-01
6.96000000e+00,1.13502582e-01,1.02864118e-01,1.81035861e-01,1.85473506e-01,2.18613181e-01,2.53929822e-01,2.34108371e-01,2.99906109e-01,2.39696160e-01,3.28293524e-01
6.98000000e+00,1.12379925e-01,1.01707852e-01,1.79255847e-01,1.83731444e-01,2.16472684e-01,2.51933846e-01,2.31820441e-01,2.97837427e-01,2.37355239e-01,3.26208872e-01
7.00000000e+00,1.11268259e-01,1.00563569e-01,1.77492996e-01,1.82005366e-01,2.14352607e-01,2.49954274e-01,2.29554234e-01,2.95784511e-01,2.35036507e-01,3.24139399e-01
7.02000000e+00,1.10167480e-01,9.94311581e-02,1.75747150e-01,1.80295127e-01,2.12252768e-01,2.47990963e-01,2.27309559e-01,2.93747225e-01,2.32739768e-01,3.22084975e-01
7.04000000e+00,1.09077484e-01,9.83105104e-02,1.74018154e-01,1.78600589e-01,2.10172986e-01,2.46043773e-01,2.25086227e-01,2.91725438e-01,2.30464829e-01,3.20045475e-01
7.06000000e+00,1.07998168e-01,9.72015178e-02,1.72305853e-01,1.76921611e-01,2.08113082e-01,2.44112564e-01,2.22884049e-01,2.89719015e-01,2.28211500e-01,3.18020772e-01
7.08000000e+00,1.06929430e-01,9.61040726e-02,1.70610095e-01,1.75258054e-01,2.06072879e-01,2.42197197e-01,2.20702838e-01,2.87727828e-01,2.25979590e-01,3.16010741e-01
7.10000000e+00,1.05871170e-01,9.50180684e-02,1.68930726e-01,1.73609782e-01,2.04052199e-01,2.40297534e-01,2.18542408e-01,2.85751745e-01,2.23768909e-01,3.14015260e-01
7.12000000e+00,1.04823287e-01,9.39433991e-02,1.67267596e-01,1.71976658e-01,2.02050868e-01,2.38413441e-01,2.16402576e-01,2.83790639e-01,2.21579271e-01,3.12034207e-01
7.14000000e+00,1.03785681e-01,9.28799597e-02,1.65620554e-01,1.70358548e-01,2.00068712e-01,2.36544781e-01,2.14283157e-01,2.81844383e-01,2.19410490e-01,3.10067459e-01
7.16000000e+00,1.02758255e-01,9.18276460e-02,1.63989454e-01,1.68755318e-01,1.98105558e-01,2.34691422e-01,2.12183971e-01,2.79912851e-01,2.17262379e-01,3.08114899e-01
7.18000000e+00,1.01740911e-01,9.07863543e-02,1.62374146e-01,1.67166835e-01,1.96161235e-01,2.32853232e-01,2.10104837e-01,2.77995918e-01,2.15134756e-01,3.06176407e-01
7.20000000e+00,1.00733553e-01,8.97559819e-02,1.60774486e-01,1.65592968e-01,1.94235573e-01,2.31030079e-01,2.08045575e-01,2.76093461e-01,2.13027438e-01,3.04251865e-01
7.22000000e+00,9.97360846e-02,8.87364270e-02,1.59190328e-01,1.64033585e-01,1.92328402e-01,2.29221834e-01,2.06006009e-01,2.74205358e-01,2.10940245e-01,3.02341158e-01
7.24000000e+00,9.87484110e-02,8.77275882e-02,1.57621528e-01,1.62488559e-01,1.90439557e-01,2.27428368e-01,2.03985960e-01,2.72331487e-01,2.08872996e-01,3.00444170e-01
7.26000000e+00,9.77704382e-02,8.67293652e-02,1.56067944e-01,1.60957761e-01,1.88568869e-01,2.25649554e-01,2.01985255e-01,2.70471729e-01,2.06825514e-01,2.98560788e-01
7.28000000e+00,9.68020732e-02,8.57416584e-02,1.54529434e-01,1.59441063e-01,1.86716175e-01,2.23885265e-01,2.00003720e-01,2.68625965e-01,2.04797622e-01,2.96690898e-01
7.30000000e+00,9.58432235e-02,8.47643687e-02,1.53005859e-01,1.57938340e-01,1.84881311e-01,2.22135377e-01,1.98041181e-01,2.66794076e-01,2.02789143e-01,2.94834389e-01
7.32000000e+00,9.48937977e-02,8.37973981e-02,1.51497078e-01,1.56449467e-01,1.83064114e-01,2.20399765e-01,1.96097468e-01,2.64975948e-01,2.00799903e-01,2.92991150e-01
7.34000000e+00,9.39537051e-02,8.28406493e-02,1.50002955e-01,1.54974320e-01,1.81264423e-01,2.18678307e-01,1.94172410e-01,2.63171464e-01,1.98829730e-01,2.91161071e-01
7.36000000e+00,9.30228558e-02,8.18940256e-02,1.48523352e-01,1.53512776e-01,1.79482079e-01,2.16970880e-01,1.92265839e-01,2.61380509e-01,1.96878450e-01,2.89344043e-01
7.38000000e+00,9.21011609e-02,8.09574311e-02,1.47058133e-01,1.52064714e-01,1.77716923e-01,2.15277366e-01,1.90377587e-01,2.59602972e-01,1.94945895e-01,2.87539960e-01
7.40000000e+00,9.11885321e-02,8.00307707e-02,1.45607164e-01,1.50630012e-01,1.75968797e-01,2.13597643e-01,1.88507488e-01,2.57838739e-01,1.93031894e-01,2.85748715e-01
7.42000000e+00,9.02848820e-02,7.91139501e-02,1.44170312e-01,1.49208552e-01,1.74237545e-01,2.11931595e-01,1.86655378e-01,2.56087699e-01,1.91136280e-01,2.83970201e-01
7.44000000e+00,8.93901239e-02,7.82068756e-02,1.42747445e-01,1.47800214e-01,1.72523013e-01,2.10279102e-01,1.84821092e-01,2.54349743e-01,1.89258886e-01,2.82204316e-01
7.46000000e+00,8.85041720e-02,7.73094542e-02,1.41338430e-01,1.46404881e-01,1.70825046e-01,2.08640051e-01,1.83004469e-01,2.52624761e-01,1.87399547e-01,2.80450954e-01
7.48000000e+00,8.76269414e-02,7.64215939e-02,1.39943139e-01,1.45022436e-01,1.69143493e-01,2.07014324e-01,1.81205347e-01,2.50912646e-01,1.85558098e-01,2.78710014e-01
7.50000000e+00,8.67583476e-02,7.55432032e-02,1.38561442e-01,1.43652764e-01,1.67478202e-01,2.05401808e-01,1.79423566e-01,2.49213290e-01,1.83734377e-01,2.76981394e-01
7.52000000e+00,8.58983072e-02,7.46741913e-02,1.37193211e-01,1.42295750e-01,1.65829022e-01,2.03802391e-01,1.77658968e-01,2.47526587e-01,1.81928221e-01,2.75264994e-01
7.54000000e+00,8.50467375e-02,7.38144684e-02,1.35838320e-01,1.40951280e-01,1.64195806e-01,2.02215960e-01,1.75911396e-01,2.45852433e-01,1.80139472e-01,2.73560714e-01
7.56000000e+00,8.42035566e-02,7.29639450e-02,1.34496643e-01,1.39619243e-01,1.62578406e-01,2.00642403e-01,1.74180693e-01,2.44190724e-01,1.78367968e-01,2.71868455e-01
7.58000000e+00,8.33686831e-02,7.21225327e-02,1.33168055e-01,1.38299525e-01,1.60976675e-01,1.99081612e-01,1.72466704e-01,2.42541356e-01,1.76613554e-01,2.70188119e-01
7.60000000e+00,8.25420366e-02,7.12901437e-02,1.31852433e-01,1.36992017e-01,1.59390468e-01,1.97533478e-01,1.70769277e-01,2.40904227e-01,1.74876072e-01,2.68519611e-01
7.62000000e+00,8.17235375e-02,7.04666906e-02,1.30549654e-01,1.35696608e-01,1.57819641e-01,1.95997891e-01,1.69088257e-01,2.39279237e-01,1.73155366e-01,2.66862833e-01
7.64000000e+00,8.09131067e-02,6.96520873e-02,1.29259596e-01,1.34413190e-01,1.56264051e-01,1.94474746e-01,1.67423495e-01,2.37666285e-01,1.71451283e-01,2.65217691e-01
7.66000000e+00,8.01106659e-02,6.88462478e-02,1.27982141e-01,1.33141655e-01,1.54723557e-01,1.92963936e-01,1.65774841e-01,2.36065271e-01,1.69763670e-01,2.63584091e-01
7.68000000e+00,7.93161377e-02,6.80490872e-02,1.26717167e-01,1.31881896e-01,1.53198017e-01,1.91465356e-01,1.64142145e-01,2.34476099e-01,1.68092375e-01,2.61961939e-01
7.70000000e+00,7.85294453e-02,6.72605212e-02,1.25464557e-01,1.30633807e-01,1.51687293e-01,1.89978902e-01,1.62525260e-01,2.32898669e-01,1.66437248e-01,2.60351144e-01
7.72000000e+00,7.77505124e-02,6.64804660e-02,1.24224193e-01,1.29397284e-01,1.50191247e-01,1.88504471e-01,1.60924039e-01,2.31332887e-01,1.64798139e-01,2.58751613e-01
7.74000000e+00,7.69792638e-02,6.57088387e-02,1.22995960e-01,1.28172220e-01,1.48709741e-01,1.87041961e-01,1.59338338e-01,2.29778655e-01,1.63174900e-01,2.57163256e-01
7.76000000e+00,7.62156248e-02,6.49455571e-02,1.21779742e-01,1.26958514e-01,1.47242640e-01,1.85591270e-01,1.57768012e-01,2.28235880e-01,1.61567385e-01,2.55585984e-01
7.78000000e+00,7.54595214e-02,6.41905395e-02,1.20575425e-01,1.25756064e-01,1.45789808e-01,1.84152298e-01,1.56212919e-01,2.26704467e-01,1.59975447e-01,2.54019707e-01
7.80000000e+00,7.47108802e-02,6.34437050e-02,1.19382895e-01,1.24564766e-01,1.44351112e-01,1.82724946e-01,1.54672917e-01,2.25184324e-01,1.58398943e-01,2.52464338e-01
7.82000000e+00,7.39696287e-02,6.27049733e-02,1.18202041e-01,1.23384522e-01,1.42926420e-01,1.81309114e-01,1.53147866e-01,2.23675359e-01,1.56837729e-01,2.50919788e-01
7.84000000e+00,7.32356949e-02,6.19742649e-02,1.17032750e-01,1.22215231e-01,1.41515601e-01,1.79904706e-01,1.51637626e-01,2.22177479e-01,1.55291663e-01,2.49385973e-01
7.86000000e+00,7.25090076e-02,6.12515007e-02,1.15874914e-01,1.21056793e-01,1.40118523e-01,1.78511624e-01,1.50142058e-01,2.20690596e-01,1.53760603e-01,2.47862804e-01
7.88000000e+00,7.17894962e-02,6.05366026e-02,1.14728422e-01,1.19909113e-01,1.38735058e-01,1.77129773e-01,1.48661027e-01,2.19214618e-01,1.52244411e-01,2.46350199e-01
7.90000000e+00,7.10770907e-02,5.98294930e-02,1.13593167e-01,1.18772091e-01,1.37365078e-01,1.75759057e-01,1.47194396e-01,2.17749458e-01,1.50742948e-01,2.44848073e-01
7.92000000e+00,7.03717219e-02,5.91300948e-02,1.12469040e-01,1.17645631e-01,1.36008455e-01,1.74399382e-01,1.45742030e-01,2.16295028e-01,1.49256075e-01,2.43356342e-01
7.94000000e+00,6.96733211e-02,5.84383317e-02,1.11355936e-01,1.16529639e-01,1.34665065e-01,1.73050655e-01,1.44303797e-01,2.14851239e-01,1.47783658e-01,2.41874924e-01
7.96000000e+00,6.89818205e-02,5.77541281e-02,1.10253750e-01,1.15424020e-01,1.33334781e-01,1.71712783e-01,1.42879562e-01,2.13418006e-01,1.46325560e-01,2.40403738e-01
7.98000000e+00,6.82971525e-02,5.70774090e-02,1.09162375e-01,1.14328679e-01,1.32017480e-01,1.70385675e-01,1.41469196e-01,2.11995244e-01,1.44881647e-01,2.38942701e-01
8.00000000e+00,6.76192506e-02,5.64080999e-02,1.08081710e-01,1.13243524e-01,1.30713041e-01,1.69069239e-01,1.40072567e-01,2.10582867e-01,1.43451788e-01,2.37491734e-01
8.02000000e+00,6.69480486e-02,5.57461271e-02,1.07011652e-01,1.12168462e-01,1.29421340e-01,1.67763386e-01,1.38689547e-01,2.09180792e-01,1.42035849e-01,2.36050758e-01
8.04000000e+00,6.62834812e-02,5.50914175e-02,1.05952098e-01,1.11103402e-01,1.28142257e-01,1.66468026e-01,1.37320008e-01,2.07788934e-01,1.40633700e-01,2.34619693e-01
8.06000000e+00,6.56254834e-02,5.44438985e-02,1.04902947e-01,1.10048253e-01,1.26875674e-01,1.65183071e-01,1.35963822e-01,2.06407212e-01,1.39245212e-01,2.33198461e-01
8.08000000e+00,6.49739911e-02,5.38034984e-02,1.03864101e-01,1.09002927e-01,1.25621470e-01,1.63908433e-01,1.34620864e-01,2.05035545e-01,1.37870255e-01,2.31786984e-01
8.10000000e+00,6.43289407e-02,5.31701457e-02,1.02835460e-01,1.07967332e-01,1.24379530e-01,1.62644025e-01,1.33291009e-01,2.03673849e-01,1.36508704e-01,2.30385187e-01
8.12000000e+00,6.36902692e-02,5.25437699e-02,1.01816926e-01,1.06941382e-01,1.23149736e-01,1.61389762e-01,1.31974134e-01,2.02322047e-01,1.35160431e-01,2.28992993e-01
8.14000000e+00,6.30579141e-02,5.19243009e-02,1.00808401e-01,1.05924989e-01,1.21931973e-01,1.60145557e-01,1.30670115e-01,2.00980057e-01,1.33825311e-01,2.27610327e-01
8.16000000e+00,6.24318136e-02,5.13116692e-02,9.98097900e-02,1.04918065e-01,1.20726127e-01,1.58911327e-01,1.29378831e-01,1.99647802e-01,1.32503220e-01,2.26237114e-01
8.18000000e+00,6.18119066e-02,5.07058061e-02,9.88209967e-02,1.03920526e-01,1.19532085e-01,1.57686987e-01,1.28100162e-01,1.98325202e-01,1.31194035e-01,2.24873280e-01
8.20000000e+00,6.11981323e-02,5.01066434e-02,9.78419268e-02,1.02932286e-01,1.18349733e-01,1.56472454e-01,1.26833987e-01,1.97012181e-01,1.29897634e-01,2.23518751e-01
8.22000000e+00,6.05904308e-02,4.95141133e-02,9.68724864e-02,1.01953260e-01,1.17178960e-01,1.55267646e-01,1.25580189e-01,1.95708662e-01,1.28613896e-01,2.22173456e-01
8.24000000e+00,5.99887424e-02,4.89281488e-02,9.59125828e-02,1.00983365e-01,1.16019657e-01,1.54072482e-01,1.24338651e-01,1.94414568e-01,1.27342701e-01,2.20837322e-01
8.26000000e+00,5.93930084e-02,4.83486834e-02,9.49621239e-02,1.00022517e-01,1.14871713e-01,1.52886879e-01,1.23109255e-01,1.93129825e-01,1.26083930e-01,2.19510278e-01
8.28000000e+00,5.88031703e-02,4.77756513e-02,9.40210185e-02,9.90706347e-02,1.13735021e-01,1.51710760e-01,1.21891886e-01,1.91854357e-01,1.24837465e-01,2.18192253e-01
8.30000000e+00,5.82191702e-02,4.72089872e-02,9.30891764e-02,9.81276363e-02,1.12609472e-01,1.50544043e-01,1.20686431e-01,1.90588091e-01,1.23603190e-01,2.16883177e-01
8.32000000e+00,5.76409511e-02,4.66486263e-02,9.21665079e-02,9.71934409e-02,1.11494960e-01,1.49386650e-01,1.19492775e-01,1.89330953e-01,1.22380989e-01,2.15582981e-01
