D,Num_s0.05,New_s0.05,Num_s0.10,New_s0.10,Num_s0.15,New_s0.15,Num_s0.20,New_s0.20,Num_s0.25,New_s0.25
5.48000000e+00,3.20470426e-01,3.67526140e-01,3.56307700e-01,4.03796085e-01,3.71114545e-01,4.18820751e-01,3.80374773e-01,4.27217827e-01,3.85844632e-01,4.32619256e-01
5.50000000e+00,3.17369279e-01,3.64969567e-01,3.52879933e-01,4.00976219e-01,3.67552919e-01,4.15889562e-01,3.76729744e-01,4.24222687e-01,3.82150450e-01,4.29581808e-01
5.52000000e+00,3.14296892e-01,3.62433704e-01,3.49483497e-01,3.98179090e-01,3.64023658e-01,4.12981985e-01,3.73117718e-01,4.21251673e-01,3.78489646e-01,4.26568836e-01
5.54000000e+00,3.11253027e-01,3.59918353e-01,3.46118142e-01,3.95404482e-01,3.60526505e-01,4.10097796e-01,3.69538437e-01,4.18304558e-01,3.74861959e-01,4.23580109e-01
5.56000000e+00,3.08237445e-01,3.57423317e-01,3.42783617e-01,3.92652184e-01,3.57061208e-01,4.07236775e-01,3.65991644e-01,4.15381118e-01,3.71267131e-01,4.20615399e-01
5.58000000e+00,3.05249911e-01,3.54948401e-01,3.39479675e-01,3.89921983e-01,3.53627513e-01,4.04398704e-01,3.62477083e-01,4.12481129e-01,3.67704906e-01,4.17674481e-01
5.60000000e+00,3.02290189e-01,3.52493415e-01,3.36206068e-01,3.87213672e-01,3.50225168e-01,4.01583367e-01,3.58994501e-01,4.09604372e-01,3.64175026e-01,4.14757131e-01
5.62000000e+00,2.99358046e-01,3.50058168e-01,3.32962551e-01,3.84527045e-01,3.46853925e-01,3.98790553e-01,3.55543644e-01,4.06750629e-01,3.60677239e-01,4.11863130e-01
5.64000000e+00,2.96453250e-01,3.47642473e-01,3.29748880e-01,3.81861898e-01,3.43513533e-01,3.96020048e-01,3.52124261e-01,4.03919686e-01,3.57211290e-01,4.08992260e-01
5.66000000e+00,2.93575570e-01,3.45246145e-01,3.26564811e-01,3.79218030e-01,3.40203745e-01,3.93271646e-01,3.48736102e-01,4.01111330e-01,3.53776928e-01,4.06144303e-01
5.68000000e+00,2.90724778e-01,3.42869000e-01,3.23410104e-01,3.76595241e-01,3.36924316e-01,3.90545141e-01,3.45378916e-01,3.98325349e-01,3.50373901e-01,4.03319049e-01
5.70000000e+00,2.87900645e-01,3.40510858e-01,3.20284517e-01,3.73993336e-01,3.33674999e-01,3.87840327e-01,3.42052457e-01,3.95561537e-01,3.47001961e-01,4.00516284e-01
5.72000000e+00,2.85102946e-01,3.38171538e-01,3.17187813e-01,3.71412118e-01,3.30455552e-01,3.85157004e-01,3.38756477e-01,3.92819688e-01,3.43660858e-01,3.97735802e-01
5.74000000e+00,2.82331455e-01,3.35850864e-01,3.14119754e-01,3.68851396e-01,3.27265731e-01,3.82494973e-01,3.35490733e-01,3.90099598e-01,3.40350347e-01,3.94977395e-01
5.76000000e+00,2.79585950e-01,3.33548662e-01,3.11080102e-01,3.66310978e-01,3.24105297e-01,3.79854036e-01,3.32254979e-01,3.87401066e-01,3.37070182e-01,3.92240859e-01
5.78000000e+00,2.76866208e-01,3.31264756e-01,3.08068625e-01,3.63790678e-01,3.20974009e-01,3.77233998e-01,3.29048973e-01,3.84723892e-01,3.33820117e-01,3.89525993e-01
5.80000000e+00,2.74172009e-01,3.28998977e-01,3.05085088e-01,3.61290307e-01,3.17871629e-01,3.74634666e-01,3.25872473e-01,3.82067881e-01,3.30599911e-01,3.86832598e-01
5.82000000e+00,2.71503134e-01,3.26751155e-01,3.02129259e-01,3.58809683e-01,3.14797920e-01,3.72055850e-01,3.22725241e-01,3.79432836e-01,3.27409321e-01,3.84160475e-01
5.84000000e+00,2.68859366e-01,3.24521122e-01,2.99200908e-01,3.56348623e-01,3.11752646e-01,3.69497360e-01,3.19607037e-01,3.76818567e-01,3.24248107e-01,3.81509429e-01
5.86000000e+00,2.66240487e-01,3.22308713e-01,2.96299805e-01,3.53906946e-01,3.08735574e-01,3.66959011e-01,3.16517623e-01,3.74224882e-01,3.21116030e-01,3.78879267e-01
5.88000000e+00,2.63646284e-01,3.20113764e-01,2.93425723e-01,3.51484475e-01,3.05746469e-01,3.64440617e-01,3.13456764e-01,3.71651592e-01,3.18012852e-01,3.76269798e-01
5.90000000e+00,2.61076543e-01,3.17936113e-01,2.90578435e-01,3.49081033e-01,3.02785101e-01,3.61941997e-01,3.10424225e-01,3.69098511e-01,3.14938336e-01,3.73680833e-01
5.92000000e+00,2.58531053e-01,3.15775601e-01,2.87757715e-01,3.46696445e-01,2.99851239e-01,3.59462968e-01,3.07419773e-01,3.66565456e-01,3.11892248e-01,3.71112185e-01
5.94000000e+00,2.56009602e-01,3.13632067e-01,2.84963340e-01,3.44330540e-01,2.96944655e-01,3.57003353e-01,3.04443175e-01,3.64052243e-01,3.08874354e-01,3.68563669e-01
5.96000000e+00,2.53511982e-01,3.11505357e-01,2.82195088e-01,3.41983146e-01,2.94065120e-01,3.54562975e-01,3.01494201e-01,3.61558692e-01,3.05884420e-01,3.66035102e-01
5.98000000e+00,2.51037986e-01,3.09395314e-01,2.79452737e-01,3.39654095e-01,2.91212408e-01,3.52141658e-01,2.98572622e-01,3.59084624e-01,3.02922217e-01,3.63526303e-01
6.00000000e+00,2.48587407e-01,3.07301786e-01,2.76736068e-01,3.37343219e-01,2.88386295e-01,3.49739231e-01,2.95678209e-01,3.56629863e-01,2.99987514e-01,3.61037092e-01
6.02000000e+00,2.46160040e-01,3.05224620e-01,2.74044862e-01,3.35050354e-01,2.85586557e-01,3.47355521e-01,2.92810736e-01,3.54194234e-01,2.97080082e-01,3.58567293e-01
6.04000000e+00,2.43755683e-01,3.03163668e-01,2.71378903e-01,3.32775336e-01,2.82812972e-01,3.44990360e-01,2.89969978e-01,3.51777564e-01,2.94199695e-01,3.56116730e-01
6.06000000e+00,2.41374132e-01,3.01118780e-01,2.68737975e-01,3.30518003e-01,2.80065319e-01,3.42643579e-01,2.87155710e-01,3.49379683e-01,2.91346126e-01,3.53685230e-01
6.08000000e+00,2.39015189e-01,2.99089811e-01,2.66121863e-01,3.28278195e-01,2.77343379e-01,3.40315013e-01,2.84367710e-01,3.47000420e-01,2.88519152e-01,3.51272621e-01
6.10000000e+00,2.36678654e-01,2.97076614e-01,2.63530356e-01,3.26055755e-01,2.74646933e-01,3.38004499e-01,2.81605757e-01,3.44639608e-01,2.85718548e-01,3.48878733e-01
6.12000000e+00,2.34364328e-01,2.95079046e-01,2.60963242e-01,3.23850525e-01,2.71975765e-01,3.35711873e-01,2.78869631e-01,3.42297083e-01,2.82944094e-01,3.46503398e-01
6.14000000e+00,2.32072017e-01,2.93096965e-01,2.58420311e-01,3.21662351e-01,2.69329660e-01,3.33436975e-01,2.76159113e-01,3.39972679e-01,2.80195569e-01,3.44146449e-01
6.16000000e+00,2.29801524e-01,2.91130232e-01,2.55901353e-01,3.19491079e-01,2.66708404e-01,3.31179647e-01,2.73473985e-01,3.37666234e-01,2.77472753e-01,3.41807724e-01
6.18000000e+00,2.27552657e-01,2.89178706e-01,2.53406163e-01,3.17336558e-01,2.64111784e-01,3.28939731e-01,2.70814033e-01,3.35377589e-01,2.74775429e-01,3.39487057e-01
6.20000000e+00,2.25325224e-01,2.87242250e-01,2.50934534e-01,3.15198637e-01,2.61539589e-01,3.26717071e-01,2.68179042e-01,3.33106584e-01,2.72103382e-01,3.37184290e-01
6.22000000e+00,2.23119034e-01,2.85320728e-01,2.48486261e-01,3.13077169e-01,2.58991608e-01,3.24511515e-01,2.65568799e-01,3.30853062e-01,2.69456394e-01,3.34899261e-01
6.24000000e+00,2.20933897e-01,2.83414006e-01,2.46061142e-01,3.10972005e-01,2.56467635e-01,3.22322909e-01,2.62983091e-01,3.28616867e-01,2.66834254e-01,3.32631813e-01
6.26000000e+00,2.18769626e-01,2.81521950e-01,2.43658975e-01,3.08883002e-01,2.53967460e-01,3.20151102e-01,2.60421709e-01,3.26397846e-01,2.64236748e-01,3.30381791e-01
6.28000000e+00,2.16626035e-01,2.79644429e-01,2.41279559e-01,3.06810015e-01,2.51490880e-01,3.17995946e-01,2.57884443e-01,3.24195847e-01,2.61663666e-01,3.28149039e-01
6.30000000e+00,2.14502937e-01,2.77781312e-01,2.38922695e-01,3.04752901e-01,2.49037689e-01,3.15857293e-01,2.55371086e-01,3.22010718e-01,2.59114799e-01,3.25933405e-01
6.32000000e+00,2.12400151e-01,2.75932471e-01,2.36588187e-01,3.02711520e-01,2.46607684e-01,3.13734997e-01,2.52881431e-01,3.19842310e-01,2.56589937e-01,3.23734738e-01
6.34000000e+00,2.10317492e-01,2.74097778e-01,2.34275837e-01,3.00685733e-01,2.44200664e-01,3.11628914e-01,2.50415274e-01,3.17690477e-01,2.54088875e-01,3.21552887e-01
6.36000000e+00,2.08254780e-01,2.72277106e-01,2.31985451e-01,2.98675401e-01,2.41816428e-01,3.09538900e-01,2.47972411e-01,3.15555071e-01,2.51611406e-01,3.19387705e-01
6.38000000e+00,2.06211836e-01,2.70470330e-01,2.29716835e-01,2.96680389e-01,2.39454778e-01,3.07464813e-01,2.45552640e-01,3.13435948e-01,2.49157326e-01,3.17239045e-01
6.40000000e+00,2.04188481e-01,2.68677328e-01,2.27469797e-01,2.94700560e-01,2.37115516e-01,3.05406515e-01,2.43155760e-01,3.11332965e-01,2.46726434e-01,3.15106762e-01
6.42000000e+00,2.02184538e-01,2.66897976e-01,2.25244147e-01,2.92735781e-01,2.34798445e-01,3.03363865e-01,2.40781571e-01,3.09245981e-01,2.44318526e-01,3.12990711e-01
6.44000000e+00,2.00199832e-01,2.65132154e-01,2.23039695e-01,2.90785920e-01,2.32503372e-01,3.01336727e-01,2.38429875e-01,3.07174855e-01,2.41933404e-01,3.10890752e-01
6.46000000e+00,1.98234188e-01,2.63379742e-01,2.20856252e-01,2.88850846e-01,2.30230102e-01,2.99324965e-01,2.36100476e-01,3.05119448e-01,2.39570869e-01,3.08806742e-01
6.48000000e+00,1.96287434e-01,2.61640621e-01,2.18693633e-01,2.86930429e-01,2.27978443e-01,2.97328445e-01,2.33793178e-01,3.03079623e-01,2.37230722e-01,3.06738544e-01
6.50000000e+00,1.94359397e-01,2.59914674e-01,2.16551652e-01,2.85024541e-01,2.25748205e-01,2.95347033e-01,2.31507787e-01,3.01055245e-01,2.34912769e-01,3.04686018e-01
6.52000000e+00,1.92449909e-01,2.58201785e-01,2.14430124e-01,2.83133056e-01,2.23539198e-01,2.93380597e-01,2.29244110e-01,2.99046178e-01,2.32616814e-01,3.02649029e-01
6.54000000e+00,1.90558799e-01,2.56501838e-01,2.12328868e-01,2.81255846e-01,2.21351234e-01,2.91429008e-01,2.27001956e-01,2.97052290e-01,2.30342665e-01,3.00627440e-01
6.56000000e+00,1.88685900e-01,2.54814722e-01,2.10247702e-01,2.79392789e-01,2.19184127e-01,2.89492137e-01,2.24781135e-01,2.95073448e-01,2.28090129e-01,2.98621120e-01
6.58000000e+00,1.86831046e-01,2.53140321e-01,2.08186445e-01,2.77543760e-01,2.17037690e-01,2.87569854e-01,2.22581458e-01,2.93109523e-01,2.25859015e-01,2.96629934e-01
6.60000000e+00,1.84994072e-01,2.51478527e-01,2.06144920e-01,2.75708638e-01,2.14911741e-01,2.85662035e-01,2.20402738e-01,2.91160384e-01,2.23649135e-01,2.94653753e-01
6.62000000e+00,1.83174814e-01,2.49829227e-01,2.04122949e-01,2.73887302e-01,2.12806096e-01,2.83768554e-01,2.18244788e-01,2.89225904e-01,2.21460300e-01,2.92692445e-01
6.64000000e+00,1.81373110e-01,2.48192314e-01,2.02120356e-01,2.72079634e-01,2.10720573e-01,2.81889286e-01,2.16107425e-01,2.87305957e-01,2.19292325e-01,2.90745884e-01
6.66000000e+00,1.79588798e-01,2.46567679e-01,2.00136966e-01,2.70285514e-01,2.08654994e-01,2.80024110e-01,2.13990465e-01,2.85400417e-01,2.17145023e-01,2.88813941e-01
6.68000000e+00,1.77821720e-01,2.44955215e-01,1.98172606e-01,2.68504825e-01,2.06609179e-01,2.78172904e-01,2.11893726e-01,2.83509159e-01,2.15018210e-01,2.86896492e-01
6.70000000e+00,1.76071715e-01,2.43354816e-01,1.96227104e-01,2.66737452e-01,2.04582950e-01,2.76335547e-01,2.09817027e-01,2.81632062e-01,2.12911705e-01,2.84993410e-01
6.72000000e+00,1.74338628e-01,2.41766379e-01,1.94300289e-01,2.64983281e-01,2.02576132e-01,2.74511921e-01,2.07760189e-01,2.79769004e-01,2.10825326e-01,2.83104573e-01
6.74000000e+00,1.72622302e-01,2.40189798e-01,1.92391992e-01,2.63242197e-01,2.00588550e-01,2.72701908e-01,2.05723034e-01,2.77919864e-01,2.08758893e-01,2.81229859e-01
6.76000000e+00,1.70922582e-01,2.38624972e-01,1.90502044e-01,2.61514088e-01,1.98620031e-01,2.70905391e-01,2.03705384e-01,2.76084523e-01,2.06712228e-01,2.79369147e-01
6.78000000e+00,1.69239314e-01,2.37071799e-01,1.88630279e-01,2.59798843e-01,1.96670402e-01,2.69122254e-01,2.01707066e-01,2.74262863e-01,2.04685152e-01,2.77522317e-01
6.80000000e+00,1.67572348e-01,2.35530178e-01,1.86776532e-01,2.58096351e-01,1.94739493e-01,2.67352384e-01,1.99727905e-01,2.72454767e-01,2.02677491e-01,2.75689250e-01
6.82000000e+00,1.65921531e-01,2.34000011e-01,1.84940637e-01,2.56406505e-01,1.92827133e-01,2.65595667e-01,1.97767727e-01,2.70660119e-01,2.00689069e-01,2.73869830e-01
6.84000000e+00,1.64286713e-01,2.32481197e-01,1.83122433e-01,2.54729195e-01,1.90933156e-01,2.63851991e-01,1.95826362e-01,2.68878806e-01,1.98719714e-01,2.72063940e-01
6.86000000e+00,1.62667747e-01,2.30973641e-01,1.81321756e-01,2.53064315e-01,1.89057393e-01,2.62121245e-01,1.93903639e-01,2.67110713e-01,1.96769253e-01,2.70271464e-01
6.88000000e+00,1.61064485e-01,2.29477245e-01,1.79538448e-01,2.51411759e-01,1.87199680e-01,2.60403318e-01,1.91999390e-01,2.65355728e-01,1.94837515e-01,2.68492289e-01
6.90000000e+00,1.59476781e-01,2.27991914e-01,1.77772348e-01,2.49771422e-01,1.85359851e-01,2.58698104e-01,1.90113447e-01,2.63613741e-01,1.92924331e-01,2.66726303e-01
6.92000000e+00,1.57904489e-01,2.26517553e-01,1.76023299e-01,2.48143200e-01,1.83537744e-01,2.57005493e-01,1.88245643e-01,2.61884640e-01,1.91029533e-01,2.64973393e-01
6.94000000e+00,1.56347467e-01,2.25054069e-01,1.74291145e-01,2.46526991e-01,1.81733198e-01,2.55325379e-01,1.86395814e-01,2.60168318e-01,1.89152954e-01,2.63233449e-01
6.96000000e+00,1.54805572e-01,2.23601368e-01,1.72575729e-01,2.44922693e-01,1.79946050e-01,2.53657656e-01,1.84563796e-01,2.58464665e-01,1.87294429e-01,2.61506361e-01
6.98000000e+00,1.53278662e-01,2.22159360e-01,1.70876898e-01,2.43330206e-01,1.78176143e-01,2.52002220e-01,1.82749426e-01,2.56773576e-01,1.85453792e-01,2.59792021e-01
7.00000000e+00,1.51766597e-01,2.20727953e-01,1.69194498e-01,2.41749428e-01,1.76423317e-01,2.50358967e-01,1.80952544e-01,2.55094944e-01,1.83630882e-01,2.58090322e-01
7.02000000e+00,1.50269239e-01,2.19307056e-01,1.67528378e-01,2.40180263e-01,1.74687417e-01,2.48727794e-01,1.79172989e-01,2.53428665e-01,1.81825536e-01,2.56401157e-01
7.04000000e+00,1.48786449e-01,2.17896582e-01,1.65878388e-01,2.38622611e-01,1.72968287e-01,2.47108601e-01,1.77410603e-01,2.51774635e-01,1.80037594e-01,2.54724421e-01
7.06000000e+00,1.47318091e-01,2.16496441e-01,1.64244379e-01,2.37076377e-01,1.71265772e-01,2.45501286e-01,1.75665228e-01,2.50132750e-01,1.78266896e-01,2.53060009e-01
7.08000000e+00,1.45864030e-01,2.15106547e-01,1.62626201e-01,2.35541464e-01,1.69579720e-01,2.43905750e-01,1.73936708e-01,2.48502910e-01,1.76513285e-01,2.51407818e-01
7.10000000e+00,1.44424131e-01,2.13726813e-01,1.61023709e-01,2.34017777e-01,1.67909978e-01,2.42321895e-01,1.72224888e-01,2.46885013e-01,1.74776603e-01,2.49767747e-01
7.12000000e+00,1.42998261e-01,2.12357153e-01,1.59436757e-01,2.32505222e-01,1.66256396e-01,2.40749622e-01,1.70529615e-01,2.45278959e-01,1.73056696e-01,2.48139693e-01
7.14000000e+00,1.41586289e-01,2.10997482e-01,1.57865201e-01,2.31003707e-01,1.64618824e-01,2.39188834e-01,1.68850735e-01,2.43684651e-01,1.71353410e-01,2.46523556e-01
7.16000000e+00,1.40188082e-01,2.09647717e-01,1.56308896e-01,2.29513138e-01,1.62997115e-01,2.37639437e-01,1.67188099e-01,2.42101989e-01,1.69666590e-01,2.44919238e-01
7.18000000e+00,1.38803512e-01,2.08307774e-01,1.54767702e-01,2.28033425e-01,1.61391121e-01,2.36101335e-01,1.65541555e-01,2.40530877e-01,1.67996085e-01,2.43326639e-01
7.20000000e+00,1.37432449e-01,2.06977571e-01,1.53241477e-01,2.26564477e-01,1.59800697e-01,2.34574435e-01,1.63910955e-01,2.38971218e-01,1.66341745e-01,2.41745662e-01
7.22000000e+00,1.36074767e-01,2.05657027e-01,1.51730081e-01,2.25106204e-01,1.58225698e-01,2.33058642e-01,1.62296152e-01,2.37422919e-01,1.64703421e-01,2.40176211e-01
7.24000000e+00,1.34730338e-01,2.04346060e-01,1.50233377e-01,2.23658518e-01,1.56665981e-01,2.31553866e-01,1.60696998e-01,2.35885884e-01,1.63080963e-01,2.38618189e-01
7.26000000e+00,1.33399038e-01,2.03044591e-01,1.48751226e-01,2.22221331e-01,1.55121403e-01,2.30060014e-01,1.59113349e-01,2.34360020e-01,1.61474226e-01,2.37071504e-01
7.28000000e+00,1.32080741e-01,2.01752541e-01,1.47283493e-01,2.20794557e-01,1.53591823e-01,2.28576997e-01,1.57545061e-01,2.32845234e-01,1.59883063e-01,2.35536059e-01
7.30000000e+00,1.30775326e-01,2.00469831e-01,1.45830042e-01,2.19378107e-01,1.52077102e-01,2.27104724e-01,1.55991991e-01,2.31341436e-01,1.58307330e-01,2.34011764e-01
7.32000000e+00,1.29482669e-01,1.99196383e-01,1.44390740e-01,2.17971899e-01,1.50577100e-01,2.25643107e-01,1.54453997e-01,2.29848535e-01,1.56746884e-01,2.32498525e-01
7.34000000e+00,1.28202650e-01,1.97932120e-01,1.42965453e-01,2.16575846e-01,1.49091681e-01,2.24192059e-01,1.52930939e-01,2.28366440e-01,1.55201582e-01,2.30996251e-01
7.36000000e+00,1.26935149e-01,1.96676968e-01,1.41554050e-01,2.15189865e-01,1.47620708e-01,2.22751492e-01,1.51422678e-01,2.26895063e-01,1.53671284e-01,2.29504853e-01
7.38000000e+00,1.25680046e-01,1.95430849e-01,1.40156401e-01,2.13813873e-01,1.46164046e-01,2.21321320e-01,1.49929075e-01,2.25434315e-01,1.52155848e-01,2.28024241e-01
7.40000000e+00,1.24437225e-01,1.94193689e-01,1.38772376e-01,2.12447789e-01,1.44721560e-01,2.19901458e-01,1.48449993e-01,2.23984110e-01,1.50655138e-01,2.26554326e-01
7.42000000e+00,1.23206567e-01,1.92965414e-01,1.37401846e-01,2.11091529e-01,1.43293117e-01,2.18491821e-01,1.46985297e-01,2.22544361e-01,1.49169015e-01,2.25095021e-01
7.44000000e+00,1.21987957e-01,1.91745952e-01,1.36044685e-01,2.09745015e-01,1.41878586e-01,2.17092325e-01,1.45534852e-01,2.21114983e-01,1.47697343e-01,2.23646238e-01
7.46000000e+00,1.20781281e-01,1.90535229e-01,1.34700766e-01,2.08408166e-01,1.40477836e-01,2.15702887e-01,1.44098523e-01,2.19695889e-01,1.46239986e-01,2.22207892e-01
7.48000000e+00,1.19586424e-01,1.89333173e-01,1.33369964e-01,2.07080904e-01,1.39090738e-01,2.14323426e-01,1.42676180e-01,2.18286998e-01,1.44796811e-01,2.20779897e-01
7.50000000e+00,1.18403274e-01,1.88139714e-01,1.32052155e-01,2.05763149e-01,1.37717162e-01,2.12953859e-01,1.41267690e-01,2.16888224e-01,1.43367684e-01,2.19362169e-01
7.52000000e+00,1.17231719e-01,1.86954780e-01,1.30747216e-01,2.04454824e-01,1.36356982e-01,2.11594107e-01,1.39872923e-01,2.15499486e-01,1.41952474e-01,2.17954624e-01
7.54000000e+00,1.16071648e-01,1.85778302e-01,1.29455026e-01,2.03155852e-01,1.35010070e-01,2.10244088e-01,1.38491751e-01,2.14120703e-01,1.40551050e-01,2.16557179e-01
7.56000000e+00,1.14922952e-01,1.84610211e-01,1.28175464e-01,2.01866157e-01,1.33676303e-01,2.08903725e-01,1.37124044e-01,2.12751792e-01,1.39163283e-01,2.15169752e-01
7.58000000e+00,1.13785520e-01,1.83450438e-01,1.26908409e-01,2.00585664e-01,1.32355555e-01,2.07572938e-01,1.35769677e-01,2.11392674e-01,1.37789043e-01,2.13792262e-01
7.60000000e+00,1.12659247e-01,1.82298915e-01,1.25653743e-01,1.99314298e-01,1.31047704e-01,2.06251650e-01,1.34428523e-01,2.10043270e-01,1.36428203e-01,2.12424628e-01
7.62000000e+00,1.11544024e-01,1.81155576e-01,1.24411349e-01,1.98051985e-01,1.29752627e-01,2.04939784e-01,1.33100457e-01,2.08703501e-01,1.35080638e-01,2.11066770e-01
7.64000000e+00,1.10439747e-01,1.80020352e-01,1.23181110e-01,1.96798652e-01,1.28470203e-01,2.03637264e-01,1.31785357e-01,2.07373288e-01,1.33746221e-01,2.09718609e-01
7.66000000e+00,1.09346309e-01,1.78893179e-01,1.21962910e-01,1.95554225e-01,1.27200314e-01,2.02344014e-01,1.30483099e-01,2.06052555e-01,1.32424829e-01,2.08380067e-01
7.68000000e+00,1.08263607e-01,1.77773991e-01,1.20756635e-01,1.94318633e-01,1.25942839e-01,2.01059959e-01,1.29193562e-01,2.04741226e-01,1.31116338e-01,2.07051066e-01
7.70000000e+00,1.07191538e-01,1.76662724e-01,1.19562171e-01,1.93091805e-01,1.24697660e-01,1.99785026e-01,1.27916625e-01,2.03439223e-01,1.29820627e-01,2.05731530e-01
7.72000000e+00,1.06129999e-01,1.75559312e-01,1.18379406e-01,1.91873670e-01,1.23464662e-01,1.98519140e-01,1.26652169e-01,2.02146473e-01,1.28537574e-01,2.04421381e-01
7.74000000e+00,1.05078890e-01,1.74463693e-01,1.17208227e-01,1.90664158e-01,1.22243728e-01,1.97262229e-01,1.25400076e-01,2.00862900e-01,1.27267060e-01,2.03120544e-01
7.76000000e+00,1.04038110e-01,1.73375804e-01,1.16048525e-01,1.89463199e-01,1.21034744e-01,1.96014221e-01,1.24160227e-01,1.99588432e-01,1.26008965e-01,2.01828945e-01
7.78000000e+00,1.03007559e-01,1.72295581e-01,1.14900189e-01,1.88270725e-01,1.19837595e-01,1.94775044e-01,1.22932508e-01,1.98322995e-01,1.24763173e-01,2.00546509e-01
7.80000000e+00,1.01987140e-01,1.71222965e-01,1.13763112e-01,1.87086668e-01,1.18652170e-01,1.93544628e-01,1.21716802e-01,1.97066516e-01,1.23529565e-01,1.99273163e-01
7.82000000e+00,1.00976754e-01,1.70157892e-01,1.12637185e-01,1.85910960e-01,1.17478355e-01,1.92322902e-01,1.20512995e-01,1.95818924e-01,1.22308026e-01,1.98008835e-01
7.84000000e+00,9.99763052e-02,1.69100303e-01,1.11522302e-01,1.84743535e-01,1.16316041e-01,1.91109797e-01,1.19320974e-01,1.94580147e-01,1.21098442e-01,1.96753451e-01
7.86000000e+00,9.89856973e-02,1.68050137e-01,1.10418357e-01,1.83584326e-01,1.15165118e-01,1.89905245e-01,1.18140626e-01,1.93350117e-01,1.19900698e-01,1.95506941e-01
7.88000000e+00,9.80048354e-02,1.67007336e-01,1.09325245e-01,1.82433267e-01,1.14025477e-01,1.88709176e-01,1.16971841e-01,1.92128761e-01,1.18714682e-01,1.94269233e-01
7.90000000e+00,9.70336255e-02,1.65971839e-01,1.08242862e-01,1.81290295e-01,1.12897009e-01,1.87521523e-01,1.15814507e-01,1.90916013e-01,1.17540282e-01,1.93040258e-01
7.92000000e+00,9.60719743e-02,1.64943589e-01,1.07171106e-01,1.80155343e-01,1.11779609e-01,1.86342220e-01,1.14668517e-01,1.89711802e-01,1.16377387e-01,1.91819946e-01
7.94000000e+00,9.51197895e-02,1.63922528e-01,1.06109874e-01,1.79028349e-01,1.10673169e-01,1.85171199e-01,1.13533760e-01,1.88516061e-01,1.15225888e-01,1.90608228e-01
7.96000000e+00,9.41769795e-02,1.62908598e-01,1.05059065e-01,1.77909249e-01,1.09577586e-01,1.84008396e-01,1.12410130e-01,1.87328723e-01,1.14085676e-01,1.89405036e-01
7.98000000e+00,9.32434538e-02,1.61901742e-01,1.04018580e-01,1.76797981e-01,1.08492755e-01,1.82853745e-01,1.11297521e-01,1.86149722e-01,1.12956642e-01,1.88210302e-01
8.00000000e+00,9.23191223e-02,1.60901904e-01,1.02988318e-01,1.75694482e-01,1.07418574e-01,1.81707181e-01,1.10195826e-01,1.84978990e-01,1.11838679e-01,1.87023959e-01
8.02000000e+00,9.14038962e-02,1.59909029e-01,1.01968182e-01,1.74598691e-01,1.06354939e-01,1.80568640e-01,1.09104942e-01,1.83816463e-01,1.10731683e-01,1.85845941e-01
8.04000000e+00,9.04976871e-02,1.58923061e-01,1.00958074e-01,1.73510547e-01,1.05301749e-01,1.79438059e-01,1.08024764e-01,1.82662076e-01,1.09635548e-01,1.84676182e-01
8.06000000e+00,8.96004079e-02,1.57943945e-01,9.99578973e-02,1.72429989e-01,1.04258905e-01,1.78315375e-01,1.06955190e-01,1.81515764e-01,1.08550169e-01,1.83514616e-01
8.08000000e+00,8.87119718e-02,1.56971627e-01,9.89675565e-02,1.71356958e-01,1.03226307e-01,1.77200526e-01,1.05896119e-01,1.80377464e-01,1.07475444e-01,1.82361179e-01
8.10000000e+00,8.78322931e-02,1.56006054e-01,9.79869567e-02,1.70291394e-01,1.02203855e-01,1.76093449e-01,1.04847449e-01,1.79247113e-01,1.06411271e-01,1.81215807e-01
8.12000000e+00,8.69612869e-02,1.55047171e-01,9.70160038e-02,1.69233238e-01,1.01191454e-01,1.74994085e-01,1.03809080e-01,1.78124648e-01,1.05357547e-01,1.80078436e-01
8.14000000e+00,8.60988690e-02,1.54094926e-01,9.60546048e-02,1.68182433e-01,1.00189005e-01,1.73902372e-01,1.02780914e-01,1.77010007e-01,1.04314174e-01,1.78949004e-01
8.16000000e+00,8.52449559e-02,1.53149267e-01,9.51026674e-02,1.67138920e-01,9.91964137e-02,1.72818250e-01,1.01762852e-01,1.75903129e-01,1.03281051e-01,1.77827448e-01
8.18000000e+00,8.43994652e-02,1.52210142e-01,9.41601002e-02,1.66102642e-01,9.82135841e-02,1.71741660e-01,1.00754797e-01,1.74803952e-01,1.02258079e-01,1.76713706e-01
8.20000000e+00,8.35623148e-02,1.51277500e-01,9.32268126e-02,1.65073542e-01,9.72404223e-02,1.70672542e-01,9.97566525e-02,1.73712417e-01,1.01245162e-01,1.75607717e-01
8.22000000e+00,8.27334237e-02,1.50351289e-01,9.23027149e-02,1.64051565e-01,9.62768351e-02,1.69610838e-01,9.87683234e-02,1.72628463e-01,1.00242202e-01,1.74509420e-01
8.24000000e+00,8.19127117e-02,1.49431459e-01,9.13877182e-02,1.63036654e-01,9.53227301e-02,1.68556490e-01,9.77897149e-02,1.71552032e-01,9.92491036e-02,1.73418755e-01
8.26000000e+00,8.11000991e-02,1.48517960e-01,9.04817344e-02,1.62028755e-01,9.43780156e-02,1.67509442e-01,9.68207332e-02,1.70483064e-01,9.82657715e-02,1.72335663e-01
