D,Num_z1.93,New_z1.93,Num_z3.87,New_z3.87,Num_z5.80,New_z5.80,Num_z7.74,New_z7.74,Num_z9.67,New_z9.67
5.52000000e+00,2.67786490e-02,2.51308920e-02,6.79879413e-02,8.28572956e-02,9.90287092e-02,1.86494111e-01,1.13516248e-01,3.30554767e-01,1.18982819e-01,4.51289568e-01
5.54000000e+00,2.62468411e-02,2.46219694e-02,6.66460897e-02,8.14744497e-02,9.70820420e-02,1.84129741e-01,1.11288548e-01,3.27312162e-01,1.16649255e-01,4.47474549e-01
5.56000000e+00,2.57254036e-02,2.41231794e-02,6.53301495e-02,8.01155099e-02,9.51727387e-02,1.81799131e-01,1.09103502e-01,3.24108846e-01,1.14360332e-01,4.43701834e-01
5.58000000e+00,2.52141367e-02,2.36343244e-02,6.40396282e-02,7.87800465e-02,9.33000949e-02,1.79501738e-01,1.06960307e-01,3.20944242e-01,1.12115212e-01,4.39970832e-01
5.60000000e+00,2.47128442e-02,2.31552105e-02,6.27740425e-02,7.74676376e-02,9.14634191e-02,1.77237030e-01,1.04858177e-01,3.17817786e-01,1.09913074e-01,4.36280965e-01
5.62000000e+00,2.42213338e-02,2.26856475e-02,6.15329182e-02,7.61778693e-02,8.96620327e-02,1.75004484e-01,1.02796339e-01,3.14728923e-01,1.07753108e-01,4.32631665e-01
5.64000000e+00,2.37394168e-02,2.22254488e-02,6.03157899e-02,7.49103356e-02,8.78952695e-02,1.72803584e-01,1.00774035e-01,3.11677108e-01,1.05634522e-01,4.29022372e-01
5.66000000e+00,2.32669079e-02,2.17744316e-02,5.91222007e-02,7.36646378e-02,8.61624757e-02,1.70633826e-01,9.87905210e-02,3.08661804e-01,1.03556539e-01,4.25452535e-01
5.68000000e+00,2.28036255e-02,2.13324163e-02,5.79517023e-02,7.24403850e-02,8.44630094e-02,1.68494715e-01,9.68450656e-02,3.05682484e-01,1.01518393e-01,4.21921615e-01
5.70000000e+00,2.23493913e-02,2.08992267e-02,5.68038548e-02,7.12371935e-02,8.27962407e-02,1.66385764e-01,9.49369518e-02,3.02738630e-01,9.95193349e-02,4.18429079e-01
5.72000000e+00,2.19040306e-02,2.04746902e-02,5.56782264e-02,7.00546866e-02,8.11615513e-02,1.64306494e-01,9.30654759e-02,2.99829733e-01,9.75586288e-02,4.14974404e-01
5.74000000e+00,2.14673717e-02,2.00586373e-02,5.45743934e-02,6.88924948e-02,7.95583342e-02,1.62256436e-01,9.12299466e-02,2.96955293e-01,9.56355518e-02,4.11557076e-01
5.76000000e+00,2.10392464e-02,1.96509019e-02,5.34919399e-02,6.77502556e-02,7.79859937e-02,1.60235128e-01,8.94296857e-02,2.94114817e-01,9.37493948e-02,4.08176588e-01
5.78000000e+00,2.06194896e-02,1.92513208e-02,5.24304580e-02,6.66276129e-02,7.64439452e-02,1.58242118e-01,8.76640274e-02,2.91307822e-01,9.18994614e-02,4.04832443e-01
5.80000000e+00,2.02079394e-02,1.88597342e-02,5.13895471e-02,6.55242176e-02,7.49316147e-02,1.56276960e-01,8.59323182e-02,2.88533831e-01,9.00850683e-02,4.01524152e-01
5.82000000e+00,1.98044369e-02,1.84759853e-02,5.03688143e-02,6.44397269e-02,7.34484391e-02,1.54339216e-01,8.42339166e-02,2.85792378e-01,8.83055446e-02,3.98251233e-01
5.84000000e+00,1.94088263e-02,1.80999203e-02,4.93678739e-02,6.33738044e-02,7.19938655e-02,1.52428458e-01,8.25681931e-02,2.83083001e-01,8.65602320e-02,3.95013212e-01
5.86000000e+00,1.90209546e-02,1.77313881e-02,4.83863476e-02,6.23261199e-02,7.05673513e-02,1.50544264e-01,8.09345296e-02,2.80405250e-01,8.48484841e-02,3.91809623e-01
5.88000000e+00,1.86406720e-02,1.73702408e-02,4.74238640e-02,6.12963494e-02,6.91683641e-02,1.48686217e-01,7.93323195e-02,2.77758680e-01,8.31696666e-02,3.88640007e-01
5.90000000e+00,1.82678314e-02,1.70163333e-02,4.64800587e-02,6.02841749e-02,6.77963810e-02,1.46853913e-01,7.77609675e-02,2.75142853e-01,8.15231568e-02,3.85503915e-01
5.92000000e+00,1.79022883e-02,1.66695231e-02,4.55545742e-02,5.92892843e-02,6.64508893e-02,1.45046949e-01,7.62198892e-02,2.72557339e-01,7.99083435e-02,3.82400901e-01
5.94000000e+00,1.75439013e-02,1.63296706e-02,4.46470596e-02,5.83113711e-02,6.51313854e-02,1.43264933e-01,7.47085111e-02,2.70001715e-01,7.83246269e-02,3.79330529e-01
5.96000000e+00,1.71925316e-02,1.59966389e-02,4.37571706e-02,5.73501348e-02,6.38373753e-02,1.41507478e-01,7.32262702e-02,2.67475566e-01,7.67714182e-02,3.76292369e-01
5.98000000e+00,1.68480430e-02,1.56702937e-02,4.28845694e-02,5.64052801e-02,6.25683741e-02,1.39774204e-01,7.17726140e-02,2.64978482e-01,7.52481396e-02,3.73285998e-01
6.00000000e+00,1.65103017e-02,1.53505031e-02,4.20289246e-02,5.54765173e-02,6.13239058e-02,1.38064739e-01,7.03470002e-02,2.62510061e-01,7.37542238e-02,3.70311000e-01
6.02000000e+00,1.61791770e-02,1.50371379e-02,4.11899109e-02,5.45635621e-02,6.01035035e-02,1.36378716e-01,6.89488966e-02,2.60069906e-01,7.22891142e-02,3.67366966e-01
6.04000000e+00,1.58545401e-02,1.47300716e-02,4.03672091e-02,5.36661354e-02,5.89067088e-02,1.34715774e-01,6.75777809e-02,2.57657629e-01,7.08522643e-02,3.64453492e-01
6.06000000e+00,1.55362650e-02,1.44291797e-02,3.95605061e-02,5.27839631e-02,5.77330718e-02,1.33075558e-01,6.62331404e-02,2.55272847e-01,6.94431379e-02,3.61570182e-01
6.08000000e+00,1.52242281e-02,1.41343404e-02,3.87694947e-02,5.19167763e-02,5.65821512e-02,1.31457722e-01,6.49144719e-02,2.52915182e-01,6.80612087e-02,3.58716645e-01
6.10000000e+00,1.49183081e-02,1.38454341e-02,3.79938733e-02,5.10643110e-02,5.54535138e-02,1.29861923e-01,6.36212816e-02,2.50584264e-01,6.67059602e-02,3.55892496e-01
6.12000000e+00,1.46183861e-02,1.35623437e-02,3.72333463e-02,5.02263080e-02,5.43467343e-02,1.28287824e-01,6.23530849e-02,2.48279728e-01,6.53768853e-02,3.53097357e-01
6.14000000e+00,1.43243453e-02,1.32849542e-02,3.64876234e-02,4.94025128e-02,5.32613957e-02,1.26735095e-01,6.11094062e-02,2.46001215e-01,6.40734866e-02,3.50330855e-01
6.16000000e+00,1.40360713e-02,1.30131528e-02,3.57564199e-02,4.85926758e-02,5.21970885e-02,1.25203410e-01,5.98897787e-02,2.43748372e-01,6.27952756e-02,3.47592625e-01
6.18000000e+00,1.37534519e-02,1.27468290e-02,3.50394564e-02,4.77965517e-02,5.11534110e-02,1.23692452e-01,5.86937444e-02,2.41520852e-01,6.15417733e-02,3.44882304e-01
6.20000000e+00,1.34763770e-02,1.24858743e-02,3.43364588e-02,4.70138998e-02,5.01299690e-02,1.22201905e-01,5.75208536e-02,2.39318312e-01,6.03125092e-02,3.42199537e-01
6.22000000e+00,1.32047386e-02,1.22301825e-02,3.36471582e-02,4.62444839e-02,4.91263755e-02,1.20731462e-01,5.63706652e-02,2.37140415e-01,5.91070219e-02,3.39543975e-01
6.24000000e+00,1.29384308e-02,1.19796493e-02,3.29712909e-02,4.54880718e-02,4.81422510e-02,1.19280817e-01,5.52427462e-02,2.34986831e-01,5.79248582e-02,3.36915272e-01
6.26000000e+00,1.26773497e-02,1.17341724e-02,3.23085978e-02,4.47444360e-02,4.71772228e-02,1.17849674e-01,5.41366718e-02,2.32857234e-01,5.67655738e-02,3.34313089e-01
6.28000000e+00,1.24213935e-02,1.14936517e-02,3.16588251e-02,4.40133526e-02,4.62309256e-02,1.16437740e-01,5.30520250e-02,2.30751303e-01,5.56287323e-02,3.31737092e-01
6.30000000e+00,1.21704624e-02,1.12579887e-02,3.10217237e-02,4.32946023e-02,4.53030005e-02,1.15044724e-01,5.19883967e-02,2.28668722e-01,5.45139056e-02,3.29186952e-01
6.32000000e+00,1.19244582e-02,1.10270870e-02,3.03970492e-02,4.25879694e-02,4.43930956e-02,1.13670345e-01,5.09453853e-02,2.26609180e-01,5.34206737e-02,3.26662344e-01
6.34000000e+00,1.16832850e-02,1.08008523e-02,2.97845616e-02,4.18932423e-02,4.35008657e-02,1.12314323e-01,4.99225968e-02,2.24572372e-01,5.23486241e-02,3.24162950e-01
6.36000000e+00,1.14468484e-02,1.05791916e-02,2.91840259e-02,4.12102132e-02,4.26259716e-02,1.10976384e-01,4.89196446e-02,2.22557996e-01,5.12973524e-02,3.21688455e-01
6.38000000e+00,1.12150561e-02,1.03620143e-02,2.85952113e-02,4.05386782e-02,4.17680811e-02,1.09656259e-01,4.79361493e-02,2.20565756e-01,5.02664615e-02,3.19238550e-01
6.40000000e+00,1.09878175e-02,1.01492310e-02,2.80178912e-02,3.98784369e-02,4.09268678e-02,1.08353682e-01,4.69717385e-02,2.18595359e-01,4.92555618e-02,3.16812928e-01
6.42000000e+00,1.07650435e-02,9.94075453e-03,2.74518437e-02,3.92292926e-02,4.01020116e-02,1.07068393e-01,4.60260470e-02,2.16646520e-01,4.82642710e-02,3.14411291e-01
6.44000000e+00,1.05466471e-02,9.73649910e-03,2.68968508e-02,3.85910523e-02,3.92931984e-02,1.05800135e-01,4.50987162e-02,2.14718954e-01,4.72922140e-02,3.12033343e-01
6.46000000e+00,1.03325428e-02,9.53638072e-03,2.63526989e-02,3.79635261e-02,3.85001200e-02,1.04548657e-01,4.41893945e-02,2.12812384e-01,4.63390227e-02,3.09678790e-01
6.48000000e+00,1.01226467e-02,9.34031700e-03,2.58191782e-02,3.73465281e-02,3.77224740e-02,1.03313711e-01,4.32977365e-02,2.10926535e-01,4.54043357e-02,3.07347347e-01
6.50000000e+00,9.91687656e-03,9.14822716e-03,2.52960831e-02,3.67398753e-02,3.69599638e-02,1.02095052e-01,4.24234038e-02,2.09061136e-01,4.44877987e-02,3.05038731e-01
6.52000000e+00,9.71515182e-03,8.96003203e-03,2.47832117e-02,3.61433881e-02,3.62122982e-02,1.00892440e-01,4.15660639e-02,2.07215924e-01,4.35890638e-02,3.02752662e-01
6.54000000e+00,9.51739338e-03,8.77565393e-03,2.42803662e-02,3.55568903e-02,3.54791917e-02,9.97056410e-02,4.07253908e-02,2.05390634e-01,4.27077899e-02,3.00488866e-01
6.56000000e+00,9.32352369e-03,8.59501674e-03,2.37873524e-02,3.49802088e-02,3.47603641e-02,9.85344213e-02,3.99010646e-02,2.03585011e-01,4.18436419e-02,2.98247073e-01
6.58000000e+00,9.13346672e-03,8.41804582e-03,2.33039799e-02,3.44131736e-02,3.40555405e-02,9.73785532e-02,3.90927713e-02,2.01798799e-01,4.09962914e-02,2.96027015e-01
6.60000000e+00,8.94714790e-03,8.24466798e-03,2.28300618e-02,3.38556176e-02,3.33644510e-02,9.62378121e-02,3.83002030e-02,2.00031750e-01,4.01654160e-02,2.93828431e-01
6.62000000e+00,8.76449410e-03,8.07481146e-03,2.23654150e-02,3.33073769e-02,3.26868312e-02,9.51119771e-02,3.75230575e-02,1.98283615e-01,3.93506993e-02,2.91651060e-01
6.64000000e+00,8.58543361e-03,7.90840591e-03,2.19098595e-02,3.27682906e-02,3.20224215e-02,9.40008311e-02,3.67610381e-02,1.96554154e-01,3.85518310e-02,2.89494649e-01
6.66000000e+00,8.40989612e-03,7.74538237e-03,2.14632191e-02,3.22382005e-02,3.13709671e-02,9.29041602e-02,3.60138542e-02,1.94843128e-01,3.77685065e-02,2.87358945e-01
6.68000000e+00,8.23781267e-03,7.58567321e-03,2.10253209e-02,3.17169513e-02,3.07322181e-02,9.18217541e-02,3.52812201e-02,1.93150300e-01,3.70004271e-02,2.85243701e-01
6.70000000e+00,8.06911564e-03,7.42921214e-03,2.05959952e-02,3.12043906e-02,3.01059294e-02,9.07534061e-02,3.45628559e-02,1.91475439e-01,3.62472996e-02,2.83148673e-01
6.72000000e+00,7.90373873e-03,7.27593416e-03,2.01750757e-02,3.07003685e-02,2.94918606e-02,8.96989126e-02,3.38584869e-02,1.89818318e-01,3.55088364e-02,2.81073619e-01
6.74000000e+00,7.74161691e-03,7.12577556e-03,1.97623990e-02,3.02047380e-02,2.88897757e-02,8.86580733e-02,3.31678434e-02,1.88178710e-01,3.47847553e-02,2.79018303e-01
6.76000000e+00,7.58268643e-03,6.97867386e-03,1.93578051e-02,2.97173545e-02,2.82994433e-02,8.76306912e-02,3.24906611e-02,1.86556396e-01,3.40747793e-02,2.76982491e-01
6.78000000e+00,7.42688476e-03,6.83456782e-03,1.89611370e-02,2.92380764e-02,2.77206363e-02,8.66165724e-02,3.18266804e-02,1.84951155e-01,3.33786370e-02,2.74965951e-01
6.80000000e+00,7.27415061e-03,6.69339740e-03,1.85722406e-02,2.87667641e-02,2.71531319e-02,8.56155262e-02,3.11756469e-02,1.83362774e-01,3.26960618e-02,2.72968458e-01
6.82000000e+00,7.12442386e-03,6.55510376e-03,1.81909649e-02,2.83032808e-02,2.65967118e-02,8.46273649e-02,3.05373109e-02,1.81791041e-01,3.20267922e-02,2.70989787e-01
6.84000000e+00,6.97764556e-03,6.41962918e-03,1.78171618e-02,2.78474921e-02,2.60511614e-02,8.36519037e-02,2.99114272e-02,1.80235746e-01,3.13705718e-02,2.69029717e-01
6.86000000e+00,6.83375791e-03,6.28691710e-03,1.74506858e-02,2.73992660e-02,2.55162705e-02,8.26889609e-02,2.92977557e-02,1.78696685e-01,3.07271488e-02,2.67088031e-01
6.88000000e+00,6.69270424e-03,6.15691207e-03,1.70913946e-02,2.69584727e-02,2.49918330e-02,8.17383577e-02,2.86960605e-02,1.77173655e-01,3.00962765e-02,2.65164514e-01
6.90000000e+00,6.55442897e-03,6.02955973e-03,1.67391482e-02,2.65249850e-02,2.44776463e-02,8.07999180e-02,2.81061103e-02,1.75666455e-01,2.94777125e-02,2.63258953e-01
6.92000000e+00,6.41887760e-03,5.90480680e-03,1.63938095e-02,2.60986777e-02,2.39735121e-02,7.98734686e-02,2.75276781e-02,1.74174890e-01,2.88712193e-02,2.61371142e-01
6.94000000e+00,6.28599672e-03,5.78260104e-03,1.60552442e-02,2.56794279e-02,2.34792357e-02,7.89588390e-02,2.69605415e-02,1.72698766e-01,2.82765638e-02,2.59500873e-01
6.96000000e+00,6.15573392e-03,5.66289123e-03,1.57233202e-02,2.52671149e-02,2.29946259e-02,7.80558614e-02,2.64044820e-02,1.71237891e-01,2.76935174e-02,2.57647945e-01
6.98000000e+00,6.02803783e-03,5.54562719e-03,1.53979083e-02,2.48616201e-02,2.25194956e-02,7.71643706e-02,2.58592854e-02,1.69792077e-01,2.71218556e-02,2.55812157e-01
7.00000000e+00,5.90285809e-03,5.43075970e-03,1.50788815e-02,2.44628272e-02,2.20536609e-02,7.62842041e-02,2.53247415e-02,1.68361139e-01,2.65613584e-02,2.53993311e-01
7.02000000e+00,5.78014530e-03,5.31824054e-03,1.47661155e-02,2.40706215e-02,2.15969416e-02,7.54152020e-02,2.48006443e-02,1.66944894e-01,2.60118099e-02,2.52191214e-01
7.04000000e+00,5.65985104e-03,5.20802243e-03,1.44594883e-02,2.36848909e-02,2.11491608e-02,7.45572066e-02,2.42867914e-02,1.65543162e-01,2.54729984e-02,2.50405674e-01
7.06000000e+00,5.54192782e-03,5.10005901e-03,1.41588800e-02,2.33055249e-02,2.07101452e-02,7.37100631e-02,2.37829846e-02,1.64155765e-01,2.49447161e-02,2.48636500e-01
7.08000000e+00,5.42632908e-03,4.99430486e-03,1.38641735e-02,2.29324150e-02,2.02797246e-02,7.28736189e-02,2.32890292e-02,1.62782528e-01,2.44267593e-02,2.46883508e-01
7.10000000e+00,5.31300918e-03,4.89071545e-03,1.35752535e-02,2.25654547e-02,1.98577321e-02,7.20477236e-02,2.28047344e-02,1.61423278e-01,2.39189279e-02,2.45146513e-01
7.12000000e+00,5.20192336e-03,4.78924713e-03,1.32920071e-02,2.22045394e-02,1.94440041e-02,7.12322295e-02,2.23299130e-02,1.60077846e-01,2.34210259e-02,2.43425333e-01
7.14000000e+00,5.09302773e-03,4.68985712e-03,1.30143238e-02,2.18495662e-02,1.90383800e-02,7.04269911e-02,2.18643812e-02,1.58746063e-01,2.29328610e-02,2.41719789e-01
7.16000000e+00,4.98627926e-03,4.59250348e-03,1.27420949e-02,2.15004342e-02,1.86407024e-02,6.96318649e-02,2.14079589e-02,1.57427765e-01,2.24542444e-02,2.40029706e-01
7.18000000e+00,4.88163577e-03,4.49714510e-03,1.24752138e-02,2.11570442e-02,1.82508169e-02,6.88467099e-02,2.09604695e-02,1.56122788e-01,2.19849911e-02,2.38354908e-01
7.20000000e+00,4.77905588e-03,4.40374169e-03,1.22135763e-02,2.08192986e-02,1.78685719e-02,6.80713873e-02,2.05217397e-02,1.54830973e-01,2.15249196e-02,2.36695224e-01
7.22000000e+00,4.67849905e-03,4.31225377e-03,1.19570799e-02,2.04871017e-02,1.74938189e-02,6.73057603e-02,2.00915993e-02,1.53552160e-01,2.10738516e-02,2.35050484e-01
7.24000000e+00,4.57992550e-03,4.22264262e-03,1.17056242e-02,2.01603595e-02,1.71264122e-02,6.65496941e-02,1.96698816e-02,1.52286193e-01,2.06316126e-02,2.33420522e-01
7.26000000e+00,4.48329624e-03,4.13487031e-03,1.14591106e-02,1.98389795e-02,1.67662088e-02,6.58030564e-02,1.92564231e-02,1.51032919e-01,2.01980313e-02,2.31805172e-01
7.28000000e+00,4.38857306e-03,4.04889966e-03,1.12174427e-02,1.95228709e-02,1.64130686e-02,6.50657165e-02,1.88510634e-02,1.49792186e-01,1.97729394e-02,2.30204271e-01
7.30000000e+00,4.29571847e-03,3.96469421e-03,1.09805257e-02,1.92119445e-02,1.60668541e-02,6.43375460e-02,1.84536450e-02,1.48563843e-01,1.93561723e-02,2.28617660e-01
7.32000000e+00,4.20469572e-03,3.88221824e-03,1.07482667e-02,1.89061126e-02,1.57274304e-02,6.36184182e-02,1.80640137e-02,1.47347744e-01,1.89475682e-02,2.27045179e-01
7.34000000e+00,4.11546879e-03,3.80143676e-03,1.05205747e-02,1.86052892e-02,1.53946653e-02,6.29082085e-02,1.76820180e-02,1.46143744e-01,1.85469685e-02,2.25486673e-01
7.36000000e+00,4.02800235e-03,3.72231543e-03,1.02973603e-02,1.83093896e-02,1.50684291e-02,6.22067944e-02,1.73075095e-02,1.44951698e-01,1.81542177e-02,2.23941987e-01
7.38000000e+00,3.94226177e-03,3.64482063e-03,1.00785360e-02,1.80183307e-02,1.47485946e-02,6.15140548e-02,1.69403426e-02,1.43771465e-01,1.77691632e-02,2.22410969e-01
7.40000000e+00,3.85821310e-03,3.56891940e-03,9.86401583e-03,1.77320308e-02,1.44350370e-02,6.08298708e-02,1.65803743e-02,1.42602905e-01,1.73916554e-02,2.20893469e-01
7.42000000e+00,3.77582305e-03,3.49457944e-03,9.65371565e-03,1.74504096e-02,1.41276339e-02,6.01541253e-02,1.62274647e-02,1.41445882e-01,1.70215474e-02,2.19389339e-01
7.44000000e+00,3.69505898e-03,3.42176908e-03,9.44755283e-03,1.71733884e-02,1.38262655e-02,5.94867027e-02,1.58814763e-02,1.40300259e-01,1.66586954e-02,2.17898432e-01
7.46000000e+00,3.61588888e-03,3.35045729e-03,9.24544640e-03,1.69008896e-02,1.35308139e-02,5.88274895e-02,1.55422743e-02,1.39165902e-01,1.63029581e-02,2.16420605e-01
7.48000000e+00,3.53828139e-03,3.28061367e-03,9.04731693e-03,1.66328371e-02,1.32411638e-02,5.81763737e-02,1.52097266e-02,1.38042680e-01,1.59541971e-02,2.14955715e-01
7.50000000e+00,3.46220575e-03,3.21220841e-03,8.85308655e-03,1.63691561e-02,1.29572019e-02,5.75332450e-02,1.48837037e-02,1.36930463e-01,1.56122765e-02,2.13503621e-01
7.52000000e+00,3.38763179e-03,3.14521230e-03,8.66267891e-03,1.61097731e-02,1.26788174e-02,5.68979949e-02,1.45640782e-02,1.35829121e-01,1.52770632e-02,2.12064185e-01
7.54000000e+00,3.31452997e-03,3.07959672e-03,8.47601912e-03,1.58546159e-02,1.24059012e-02,5.62705163e-02,1.42507257e-02,1.34738529e-01,1.49484265e-02,2.10637270e-01
7.56000000e+00,3.24287128e-03,3.01533361e-03,8.29303376e-03,1.56036135e-02,1.21383467e-02,5.56507040e-02,1.39435237e-02,1.33658561e-01,1.46262382e-02,2.09222741e-01
7.58000000e+00,3.17262731e-03,2.95239549e-03,8.11365083e-03,1.53566962e-02,1.18760492e-02,5.50384542e-02,1.36423524e-02,1.32589095e-01,1.43103728e-02,2.07820464e-01
7.60000000e+00,3.10377021e-03,2.89075541e-03,7.93779974e-03,1.51137954e-02,1.16189060e-02,5.44336646e-02,1.33470941e-02,1.31530008e-01,1.40007070e-02,2.06430308e-01
7.62000000e+00,3.03627265e-03,2.83038696e-03,7.76541125e-03,1.48748438e-02,1.13668163e-02,5.38362346e-02,1.30576336e-02,1.30481181e-01,1.36971199e-02,2.05052143e-01
7.64000000e+00,2.97010786e-03,2.77126427e-03,7.59641750e-03,1.46397753e-02,1.11196815e-02,5.32460650e-02,1.27738576e-02,1.29442495e-01,1.33994929e-02,2.03685841e-01
7.66000000e+00,2.90524959e-03,2.71336199e-03,7.43075191e-03,1.44085248e-02,1.08774047e-02,5.26630581e-02,1.24956554e-02,1.28413834e-01,1.31077099e-02,2.02331275e-01
7.68000000e+00,2.84167208e-03,2.65665526e-03,7.26834923e-03,1.41810284e-02,1.06398910e-02,5.20871176e-02,1.22229180e-02,1.27395083e-01,1.28216568e-02,2.00988320e-01
7.70000000e+00,2.77935012e-03,2.60111974e-03,7.10914547e-03,1.39572233e-02,1.04070472e-02,5.15181487e-02,1.19555387e-02,1.26386128e-01,1.25412217e-02,1.99656853e-01
7.72000000e+00,2.71825896e-03,2.54673155e-03,6.95307787e-03,1.37370479e-02,1.01787820e-02,5.09560580e-02,1.16934131e-02,1.25386858e-01,1.22662952e-02,1.98336752e-01
7.74000000e+00,2.65837435e-03,2.49346733e-03,6.80008491e-03,1.35204414e-02,9.95500595e-03,5.04007536e-02,1.14364383e-02,1.24397161e-01,1.19967696e-02,1.97027897e-01
7.76000000e+00,2.59967252e-03,2.44130414e-03,6.65010626e-03,1.33073442e-02,9.73563112e-03,4.98521446e-02,1.11845139e-02,1.23416928e-01,1.17325394e-02,1.95730168e-01
7.78000000e+00,2.54213014e-03,2.39021954e-03,6.50308277e-03,1.30976979e-02,9.52057145e-03,4.93101418e-02,1.09375411e-02,1.22446052e-01,1.14735013e-02,1.94443450e-01
7.80000000e+00,2.48572437e-03,2.34019151e-03,6.35895643e-03,1.28914449e-02,9.30974248e-03,4.87746572e-02,1.06954232e-02,1.21484427e-01,1.12195538e-02,1.93167626e-01
7.82000000e+00,2.43043280e-03,2.29119851e-03,6.21767039e-03,1.26885285e-02,9.10306143e-03,4.82456041e-02,1.04580652e-02,1.20531948e-01,1.09705974e-02,1.91902581e-01
7.84000000e+00,2.37623347e-03,2.24321939e-03,6.07916888e-03,1.24888932e-02,8.90044707e-03,4.77228970e-02,1.02253742e-02,1.19588511e-01,1.07265347e-02,1.90648204e-01
7.86000000e+00,2.32310485e-03,2.19623345e-03,5.94339722e-03,1.22924844e-02,8.70181981e-03,4.72064517e-02,9.99725878e-03,1.18654015e-01,1.04872700e-02,1.89404382e-01
7.88000000e+00,2.27102582e-03,2.15022041e-03,5.81030182e-03,1.20992483e-02,8.50710155e-03,4.66961854e-02,9.77362953e-03,1.17728359e-01,1.02527095e-02,1.88171006e-01
7.90000000e+00,2.21997569e-03,2.10516038e-03,5.67983010e-03,1.19091322e-02,8.31621574e-03,4.61920162e-02,9.55439868e-03,1.16811443e-01,1.00227612e-02,1.86947967e-01
7.92000000e+00,2.16993417e-03,2.06103388e-03,5.55193054e-03,1.17220842e-02,8.12908731e-03,4.56938636e-02,9.33948018e-03,1.15903170e-01,9.79733488e-03,1.85735158e-01
7.94000000e+00,2.12088138e-03,2.01782182e-03,5.42655260e-03,1.15380533e-02,7.94564263e-03,4.52016483e-02,9.12878963e-03,1.15003442e-01,9.57634212e-03,1.84532472e-01
7.96000000e+00,2.07279780e-03,1.97550551e-03,5.30364674e-03,1.13569895e-02,7.76580954e-03,4.47152920e-02,8.92224429e-03,1.14112164e-01,9.35969619e-03,1.83339806e-01
7.98000000e+00,2.02566434e-03,1.93406660e-03,5.18316439e-03,1.11788435e-02,7.58951723e-03,4.42347177e-02,8.71976301e-03,1.13229242e-01,9.14731201e-03,1.82157055e-01
8.00000000e+00,1.97946224e-03,1.89348716e-03,5.06505791e-03,1.10035669e-02,7.41669632e-03,4.37598495e-02,8.52126621e-03,1.12354583e-01,8.93910620e-03,1.80984119e-01
8.02000000e+00,1.93417313e-03,1.85374957e-03,4.94928062e-03,1.08311120e-02,7.24727873e-03,4.32906123e-02,8.32667588e-03,1.11488095e-01,8.73499694e-03,1.79820895e-01
8.04000000e+00,1.88977901e-03,1.81483659e-03,4.83578673e-03,1.06614323e-02,7.08119776e-03,4.28269326e-02,8.13591550e-03,1.10629687e-01,8.53490405e-03,1.78667285e-01
8.06000000e+00,1.84626222e-03,1.77673134e-03,4.72453135e-03,1.04944816e-02,6.91838795e-03,4.23687376e-02,7.94891004e-03,1.09779271e-01,8.33874889e-03,1.77523190e-01
8.08000000e+00,1.80360545e-03,1.73941727e-03,4.61547047e-03,1.03302149e-02,6.75878515e-03,4.19159556e-02,7.76558594e-03,1.08936757e-01,8.14645432e-03,1.76388514e-01
8.10000000e+00,1.76179172e-03,1.70287814e-03,4.50856093e-03,1.01685877e-02,6.60232645e-03,4.14685160e-02,7.58587106e-03,1.08102058e-01,7.95794473e-03,1.75263159e-01
8.12000000e+00,1.72080441e-03,1.66709808e-03,4.40376043e-03,1.00095565e-02,6.44895017e-03,4.10263493e-02,7.40969467e-03,1.07275089e-01,7.77314597e-03,1.74147032e-01
8.14000000e+00,1.68062721e-03,1.63206152e-03,4.30102749e-03,9.85307815e-03,6.29859583e-03,4.05893868e-02,7.23698739e-03,1.06455764e-01,7.59198533e-03,1.73040039e-01
8.16000000e+00,1.64124413e-03,1.59775319e-03,4.20032144e-03,9.69911066e-03,6.15120411e-03,4.01575609e-02,7.06768123e-03,1.05644000e-01,7.41439151e-03,1.71942087e-01
8.18000000e+00,1.60263950e-03,1.56415815e-03,4.10160241e-03,9.54761255e-03,6.00671687e-03,3.97308049e-02,6.90170949e-03,1.04839714e-01,7.24029460e-03,1.70853085e-01
8.20000000e+00,1.56479796e-03,1.53126176e-03,4.00483130e-03,9.39854307e-03,5.86507709e-03,3.93090532e-02,6.73900679e-03,1.04042824e-01,7.06962605e-03,1.69772943e-01
8.22000000e+00,1.52770444e-03,1.49904967e-03,3.90996980e-03,9.25186216e-03,5.72622888e-03,3.88922410e-02,6.57950900e-03,1.03253250e-01,6.90231863e-03,1.68701572e-01
8.24000000e+00,1.49134418e-03,1.46750783e-03,3.81698031e-03,9.10753047e-03,5.59011741e-03,3.84803045e-02,6.42315326e-03,1.02470911e-01,6.73830644e-03,1.67638883e-01
8.26000000e+00,1.45570270e-03,1.43662245e-03,3.72582600e-03,8.96550930e-03,5.45668894e-03,3.80731807e-02,6.26987792e-03,1.01695730e-01,6.57752486e-03,1.66584790e-01
8.28000000e+00,1.42076582e-03,1.40638005e-03,3.63647075e-03,8.82576059e-03,5.32589078e-03,3.76708077e-02,6.11962253e-03,1.00927628e-01,6.41991050e-03,1.65539207e-01
8.30000000e+00,1.38651963e-03,1.37676740e-03,3.54887915e-03,8.68824696e-03,5.19767125e-03,3.72731242e-02,5.97232784e-03,1.00166529e-01,6.26540124e-03,1.64502049e-01
